group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5793510328376257,0.5793510328376257,0.5793510328376257,0.4986317713307182,True
DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,DOGEUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,4,0.5585322859651063,0.5453580159257663,0.632242553020925,0.446186725465579,True
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5546160998947905,0.5546160998947905,0.5546160998947905,0.3720069335972548,True
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.5523115681177275,0.5523115681177275,0.5670813274162589,0.4507481854859584,True
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.5387990127973127,0.5387990127973127,0.5981925300107407,0.3769444528965532,True
LYNUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,LYNUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.5324097204287962,0.5324097204287962,0.5614248363064326,0.2736178386335908,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.52966696156284,0.52966696156284,0.52966696156284,0.4641519609525204,True
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,3,0.5247391695526146,0.5543310299462738,0.5546290070156067,0.3036900695152647,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5235613486744068,0.5235613486744068,0.5235613486744068,0.3249378777690282,True
HYPEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,HYPEUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.523370644297329,0.523370644297329,0.523370644297329,0.4426481645188906,True
SOLUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,SOLUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5210172822904597,0.5210172822904597,0.5210172822904597,0.3441411681775861,True
LYNUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,LYNUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.4917151808044053,0.4917151808044053,0.4917151808044053,0.2972561596171377,True
DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,DOGEUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.48457249493556787,0.48457249493556787,0.5020431393892029,0.34647123610970443,False
