group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
ETHUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,ETHUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,1,1.0,1.0,1.0,2.444028335271522,True
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,1,0.9291707219835096,0.9291707219835096,0.9291707219835096,0.4986317713307182,True
SIRENUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,SIRENUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,2,0.9,0.9,1.0,0.5714425449105441,True
DOGEUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,DOGEUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,2,0.8421052631578947,0.8421052631578947,1.0,2.3823219527418367,True
HYPEUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,HYPEUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,2,0.8421052631578947,0.8421052631578947,1.0,2.341246434185135,True
XRPUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,XRPUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,2,0.8074077036604062,0.8074077036604062,0.9306048810050227,2.3863480824752106,True
ETHUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold60.0_slow55,ETHUSDT,trend_ema,trend_ema__directionlong_only_fast34_rsi_threshold60.0_slow55,1,0.8,0.8,0.8,0.6708873217737542,True
DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,DOGEUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,1,0.8,0.8,0.8,0.6522657749217867,True
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,1,0.8,0.8,0.8,0.49586313696063344,True
ZECUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,ZECUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,1,0.8,0.8,0.8,0.4107242013628689,True
ZECUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,ZECUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,4,0.7921052631578948,0.7421052631578948,1.0,2.033500820596972,True
SIRENUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,SIRENUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,7,0.7458646616541353,0.6842105263157895,1.0,2.829732996773441,True
SOLUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,SOLUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,3,0.7319034833030741,0.7114999235934327,0.8,2.6287666152355604,False
BTCUSDT|breakout|breakout__atr_filter1.2_directionlong_only_window30,BTCUSDT,breakout,breakout__atr_filter1.2_directionlong_only_window30,1,0.6842105263157895,0.6842105263157895,0.6842105263157895,1.649875030187088,False
HYPEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,HYPEUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,1,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.4426481645188906,False
