symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket
XRPUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 01:30:00+00:00,2025-11-17 13:30:00+00:00,long,-0.010435286706815256,-0.009635286706815255,horizon,48,0.22921454748209796,0,False,False,True,0.010261675050438616,0.02159464642526724,0,0,0.0,2.2347,2.2408,2.229,2.2366,2782391.0,2025-11-17 01:44:59.999000+00:00,6218451.20454,21430,1425763.8,3186660.48535,0.0008498647437476737,0.0034038012082190233,0.018774809084816317,0.7338342723932448,0.161016949152543,0.35593220338982795,0.48305084745762905,0.005275865152463575,61.4607273741049,0.0035782277511561718,0.008232301605211078,0.009561914073352933,0.0027339828588168746,0.0019954437852840456,0.03314138006708397,0.6988700449803963,0.019343476580849377,-1.0669920318456305,0.35987444025012655,1.0,0.69,-0.001562430248649549,0.25881904510252074,0.9659258262890683,0,0.0
BTCUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 03:15:00+00:00,2025-11-17 13:15:00+00:00,long,-0.008065107679580606,-0.007265107679580606,stop,40,0.23267766177302535,0,False,True,False,0.009389037292144712,0.006658965185772654,0,0,0.0,95330.9,95539.3,95128.1,95399.7,2046.608,2025-11-17 03:29:59.999000+00:00,195212959.1758,58787,1160.705,110722678.8928,0.0007203874674714248,0.0028184423391524683,0.012655252212890874,0.8679709110324169,0.16731517509728452,0.33949416342414107,0.4931906614785744,0.004310286091046378,61.63388308865127,73.11342693431237,0.006220765434186047,0.00713598436975631,0.001602313381939835,0.0010213951363264862,0.02284383956440029,0.6540411887174367,458.18146890628793,0.09661958756961139,1.0607571424691582,1.0,0.73,0.0,0.7071067811865476,0.7071067811865476,0,0.0
BTCUSDC,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 03:15:00+00:00,2025-11-17 13:15:00+00:00,long,-0.008094539485905546,-0.007294539485905547,stop,40,0.23223909324172085,0,False,True,False,0.009053531577551933,0.006718688387182987,0,0,0.0,95273.5,95476.1,95080.0,95343.0,377.298,2025-11-17 03:29:59.999000+00:00,35964066.511,11894,186.931,17819091.6382,0.0007323617102827801,0.0027959295557711595,0.012814733715604518,0.8569306000413651,0.1754607422368063,0.33602625599597036,0.48851300176722334,0.004154473847057527,61.61195466208604,72.2448563992285,0.006183751778601689,0.007083010533741717,0.0015836718040991293,0.0010074892947147251,0.023094997978766792,0.645260256922223,458.58081923978904,-0.2080916901354143,0.8613371487344388,1.0,0.76,0.0,0.7071067811865476,0.7071067811865476,0,0.0
ETHUSDC,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 03:15:00+00:00,2025-11-17 13:30:00+00:00,long,-0.012897010147373676,-0.012097010147373676,stop,41,0.293029941025402,0,False,True,False,0.015000862071730962,0.01743094201541999,0,0,0.0,3164.32,3177.57,3160.22,3166.9,16112.421,2025-11-17 03:29:59.999000+00:00,51076556.14222,28798,7945.378,25189699.31426,0.0008181690844179226,0.005861980369740889,0.025284612600712148,1.1187342242257552,0.14870317002881114,0.6149855907780892,0.2363112391930996,0.0054785436862548114,64.6514970512701,5.51050311978997,0.012529554629917342,0.014651247248337296,0.0036650901752266485,0.002365529120950338,0.039692498211534706,0.7772761979874692,24.939247077415736,-0.029455420049375267,0.9748244608575672,1.0,0.73,0.0,0.7071067811865476,0.7071067811865476,0,0.0
SOLUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 03:15:00+00:00,2025-11-17 13:30:00+00:00,long,-0.012544287383089403,-0.011744287383089403,stop,41,0.2830519657424958,0,False,True,False,0.012198940267345571,0.017673931910783765,0,0,0.0,140.24,140.6,139.93,140.12,253036.99,2025-11-17 03:29:59.999000+00:00,35492165.9819,41343,134671.48,18893673.8606,-0.0007847334092733069,0.008600970453412925,0.019384501762525697,1.6914939108446656,0.17910447761195042,0.5373134328358089,0.2835820895522407,0.004781615757921692,64.15259828712479,0.18916847253103397,0.011447105876701159,0.013352203058476356,0.003184947109441616,0.0018057879455448678,0.03365982456096356,0.7936840588086443,1.0675931857447614,-0.016268415516436638,0.9880681142785591,1.0,0.76,-0.0007844255865363525,0.7071067811865476,0.7071067811865476,0,0.0
ETHUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 03:15:00+00:00,2025-11-17 13:30:00+00:00,long,-0.013100218194688075,-0.012300218194688075,stop,41,0.29403303282367743,0,False,True,False,0.015123303825829352,0.017763071890823212,0,0,0.0,3166.49,3179.79,3162.21,3168.95,69024.463,2025-11-17 03:29:59.999000+00:00,218960999.8655,136513,34399.896,109129810.93984,0.0007765838279999163,0.005921662325025293,0.025200086037324102,1.1169316422531586,0.1399317406143371,0.6166097838452895,0.24345847554037334,0.005547578851038965,64.70165164118387,5.561570640377722,0.012609552572666853,0.014759947677028384,0.0036963056035659303,0.0023895084694833812,0.039721204404080494,0.7806688831786015,25.370318212228515,0.20453659166181629,1.1764686040867711,1.0,0.73,0.0,0.7071067811865476,0.7071067811865476,0,0.0
COSUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 04:00:00+00:00,2025-11-17 08:30:00+00:00,long,0.01358724401510641,0.01438724401510641,target,18,0.3533185177353084,1,True,False,False,0.004954061695550557,0.014862785597175377,0,0,0.0,0.001665,0.001667,0.001661,0.001663,4986157.0,2025-11-17 04:14:59.999000+00:00,8297.739049,284,2252141.0,3748.849905,-0.0006011421882261408,0.0012033695796327285,0.020043185392119762,0.4101235516740661,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003607937462417406,67.66592588676542,1.921957483344122e-06,0.008835693528801265,0.011129900242976271,0.003138355911048052,0.002371862674050318,0.0255436593237719,0.7414338657545398,9.327388814042403e-06,0.6588026818206432,1.3480505210500004,1.0,0.18,-0.0006009615384614531,0.8660254037844386,0.5000000000000001,0,0.0
COSUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 13:45:00+00:00,2025-11-17 14:15:00+00:00,short,-0.009609410606534027,-0.008809410606534026,stop,2,0.4502075283222587,0,False,True,False,0.012376795394614705,0.00902005716505401,0,0,0.0,0.001636,0.001639,0.001621,0.001638,5903340.0,2025-11-17 13:59:59.999000+00:00,9627.65249,360,2779284.0,4535.725444,0.0024449889930664398,-0.020544529231632337,-0.02412662261413685,-5.777430554267307,0.11111111111110174,0.055555555555562915,0.8333333333333354,0.010989010989010992,27.489623583887067,-5.306498846770214e-06,-0.015733253376293152,-0.015503823729185122,-0.005045834623584988,-0.0019532442985432663,0.03402856485293368,-1.1175800484333984,1.0206211476097573e-05,0.007907444023892382,1.0063548938403615,1.0,0.54,-0.026159334126040434,-0.2588190451025208,-0.9659258262890683,0,1.0
BTCUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 13:45:00+00:00,2025-11-17 14:15:00+00:00,short,-0.0064485852602333416,-0.005648585260233341,stop,2,0.48529773395814746,0,False,True,False,0.006772360630885297,0.003112107997297487,0,0,0.0,93817.8,94070.1,93511.8,93913.5,5511.012,2025-11-17 13:59:59.999000+00:00,516755512.2799,145520,2882.637,270309221.8623,0.0010184764857001732,-0.01448146286092674,-0.017882352716222884,-6.111808076735856,0.17141321869961776,0.28049435787212074,0.5480924234282615,0.00594483221262122,25.73511330209263,-210.6642502454925,-0.012363184149219752,-0.01315979343626134,-0.0036884710142378596,-0.0016022214211255381,0.024239283512113928,-1.2108472436652689,367.8861223888264,2.99104817150344,3.9082168395863084,-1.0,0.45,-0.019500674975177823,-0.2588190451025208,-0.9659258262890683,0,1.0
BTCUSDC,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 13:45:00+00:00,2025-11-17 14:15:00+00:00,short,-0.006414200133260101,-0.005614200133260101,stop,2,0.49029779752419556,0,False,True,False,0.006338661762134836,0.003074427079394163,0,0,0.0,93766.5,93995.9,93464.2,93854.0,1082.51,2025-11-17 13:59:59.999000+00:00,101444071.187,27279,545.481,51121604.2464,0.0009274015833571598,-0.014532582760090024,-0.017974172746329516,-6.1525922367804675,0.1645664848598843,0.26687981944704714,0.5685536956930686,0.005665182091333316,25.48511012379022,-210.8029729552217,-0.01244177169017453,-0.013246582514035345,-0.0036886301608844985,-0.0016064529093526847,0.024245835327000056,-1.2166259054935922,363.8111491305003,3.4315096713474187,3.7735110223267783,-1.0,0.47,-0.019526112296822884,-0.2588190451025208,-0.9659258262890683,0,1.0
XRPUSDT,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.0100190264404134,-0.0092190264404134,stop,1,0.6136351847887164,0,False,True,False,0.04627939088822504,0.003025056933143279,1,0,0.0,2.205,2.2179,2.1983,2.2033,10109701.7,2025-11-17 14:29:59.999000+00:00,22317256.36328,48839,4959520.1,10947506.34338,-0.0007259199084711305,-0.01812548216403869,-0.02854524522464086,-5.3602849848096765,0.08673469387755252,0.6581632653061272,0.25510204081632026,0.008895747288158699,19.31824076056418,-0.008145295603309273,-0.018552183546147977,-0.020284253289932823,-0.005931898639604638,-0.003296531999732899,0.045199389247905994,-1.0099691808141875,0.013982083495500638,0.5499570065032214,1.574417650189265,-1.0,0.42,-0.03232465193903988,-0.4999999999999997,-0.8660254037844388,0,1.0
ETHUSDC,trend_ema__fast12_rsi_threshold58.0_slow89,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.009505471710919682,-0.008705471710919682,stop,1,0.49989585449239,0,False,True,False,0.02831924405627145,0.002754417547486455,0,0,0.0,3119.83,3138.44,3111.45,3117.29,18456.061,2025-11-17 14:29:59.999000+00:00,57631280.11878,37914,9899.09,30912809.5044,-0.0008144785222713242,-0.009094658618889591,-0.023874729451496584,-3.101919240371383,0.0941089292330471,0.6895146350500172,0.21637643571693568,0.00865816141584525,25.0052072753805,-9.856633226624544,-0.014427001596831242,-0.01553570443271384,-0.0048381676475403035,-0.002957839777888993,0.040631261987795965,-0.8957418134141871,18.738415823733128,0.8118552441481415,1.76167702877186,-1.0,0.27,-0.0272998458552538,-0.4999999999999997,-0.8660254037844388,0,1.0
