symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19954015222.34,2301.48,True,,2026-03-17T06:03:19.495759+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19301468118.87,73922.2,True,,2026-03-17T06:03:19.495759+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2716671095.7974,93.62,True,,2026-03-17T06:03:19.495759+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1593233985.4893,1.5087,True,,2026-03-17T06:03:19.495759+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1151266878.5675118,0.0038046,True,,2026-03-17T06:03:19.495759+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1023334906.53511,0.09978,True,,2026-03-17T06:03:19.495759+00:00
