symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,18167631928.06,70027.9,True,,2026-03-19T11:39:05.884790+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,16583034585.15,2167.34,True,,2026-03-19T11:39:05.884790+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2521529747.6523,89.56,True,,2026-03-19T11:39:05.884790+00:00
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,984215249.6375,39.683,True,,2026-03-19T11:39:05.884790+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,973121692.5951,1.4583,True,,2026-03-19T11:39:05.884790+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,682179718.36,244.72,True,,2026-03-19T11:39:05.884790+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,635477530.74451,0.09388,True,,2026-03-19T11:39:05.884790+00:00
SIRENUSDT,SIREN,PERPETUAL,USDT,TRADING,2025-03-22 09:00:00+00:00,7,0,582682604.77261,0.85865,True,,2026-03-19T11:39:05.884790+00:00
