group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,1,1.0,1.0,1.0,0.49586313696063344,True
RIVERUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,RIVERUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,1.0,1.0,1.0,0.3845186252402493,True
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.875,0.875,1.0,0.3769444528965532,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4641519609525204,True
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,4,0.8517857142857143,0.8285714285714285,1.0,0.3068719445139645,True
RIVERUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,RIVERUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,3,0.85,0.8,1.0,0.34537171289397633,True
TAOUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,TAOUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,5,0.8414285714285714,0.8,1.0,0.35335152499742173,True
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.8287474176526329,0.8287474176526329,0.9074948353052659,0.42031681020968464,True
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.8230680857095893,0.8230680857095893,0.8461361714191786,0.36550418947921315,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.8200791598873823,0.8200791598873823,0.8200791598873823,0.3249378777690282,True
SOLUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,SOLUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,2,0.8,0.8,0.8,0.42244863156042656,True
LYNUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,LYNUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,3,0.7998244283477046,0.8,0.849473285043114,0.3662830234388675,True
LYNUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,LYNUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,1,0.75,0.75,0.75,0.2972561596171377,False
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,2,0.7357386500308241,0.7357386500308241,0.8571428571428571,0.3466036007501875,False
