symbol,family,trade_count,expectancy,precision,avg_probability
ZECUSDT,trend_ema,28,0.013038349905501321,0.75,0.91807306
DOGEUSDT,trend_ema,34,0.012729476714536869,0.8823529411764706,0.91102487
SOLUSDT,trend_ema,34,0.011133609191943136,0.8529411764705882,0.8942558
ETHUSDT,trend_ema,34,0.008701489463138073,0.8235294117647058,0.87275887
BTCUSDT,trend_ema,25,0.008237365590729913,0.92,0.9003846
XRPUSDT,trend_ema,43,0.006593548100291172,0.7441860465116279,0.86921906
