symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
XRPUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-23 09:30:00+00:00,2026-02-23 09:30:00+00:00,long,0.012383357455265488,0.013183357455265488,target,0,0.36532674655892206,1,True,False,False,0.0010222566942112747,0.013806489550013469,0,5,-0.008277432515948481,1.3755,1.3947,1.3743,1.3877,27330709.3,2026-02-23 09:44:59.999000+00:00,37909962.25936,46447,14776183.4,20487910.96637,0.008903102491229052,0.018766916802053002,0.03303966787231368,4.606140899418862,0.5980392156862747,0.34313725490196695,0.0588235294117583,0.01470058369964688,68.2663373279461,0.0026423075180356374,0.016512292539819815,0.015554618609204394,0.0033304512805154562,0.0009711084779613355,0.04092587947947506,0.9561426249432432,0.008193530487636578,4.054232517116624,3.4146736761521925,-1.0,0.77,0.0,0.7071067811865476,-0.7071067811865475,0,1.0,0.47894228929410665,True,XRPUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
ZECUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-24 16:00:00+00:00,2026-02-24 16:30:00+00:00,long,0.018498168448950473,0.01929816844895047,target,2,0.48454043359639654,1,True,False,False,0.0015327220655399088,0.02880385560135967,0,2,0.003291141716807976,238.62,241.85,238.6,240.19,40115.276,2026-02-24 16:14:59.999000+00:00,9644891.74238,36020,23680.608,5692141.19861,0.006557948358238708,0.025425634422262564,0.027948458756507574,5.700410222367613,0.48307692307692096,0.5107692307692298,0.006153846153849302,0.01353095466089346,74.22702167981983,0.771178280277591,0.022804976302665276,0.02346911259973324,0.005695514359873366,0.002418494909651958,0.03665595646147961,1.4256067391734764,1.9428016008632596,2.6529577060905702,3.0341475814709904,1.0,0.77,0.0,-0.8660254037844385,-0.5000000000000004,1,2.0,0.4629162824309519,True,ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
LYNUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-25 02:45:00+00:00,2026-02-25 06:00:00+00:00,long,0.026741839283012627,0.027541839283012626,target,13,0.3380526271375044,1,True,False,False,0.009457217938719257,0.035312186053666886,0,2,0.008378554157474346,0.31691,0.32153,0.316,0.31867,1065547.0,2026-02-25 02:59:59.999000+00:00,339017.03616,15804,654920.0,208563.3314,0.005538262684821767,0.03402383460064648,0.021697917061598935,5.171973985241405,0.31826401446654434,0.5171790235081346,0.16455696202532102,0.017353374964696956,66.90263135687522,0.0012526881149322248,0.022484248632552193,0.023260188107011293,0.0064317915840448325,0.002552768827644991,0.052496023455499814,0.9931995461679654,0.0036374204539341075,2.6839362325208795,2.8019288060111234,1.0,0.41,0.0,0.49999999999999994,0.8660254037844387,2,0.0,0.46691754367475974,True,LYNUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-25 12:30:00+00:00,2026-02-25 13:45:00+00:00,long,0.015232999663905159,0.01603299966390516,target,5,0.30902092789632946,1,True,False,False,0.0031948335616104385,0.017348773578294497,0,3,0.0016860695771343623,27.255,27.416,27.172,27.358,110956.96,2026-02-25 12:44:59.999000+00:00,3030979.64928,16148,60190.27,1644878.44993,0.0037720001510083583,0.008995673006112814,0.014617613322906673,2.7124801359559716,0.4221311475409903,0.2377049180327864,0.3401639344262233,0.008918780612617873,65.45104639481647,0.0594095483080919,0.011684593787750601,0.011788053548800092,0.0025746961459029993,0.0013361473862298912,0.02302762916812416,1.245239994883829,0.17975955387879794,1.242063796070364,1.7130096291810972,1.0,0.35,0.0,1.2246467991473532e-16,-1.0,2,1.0,0.46847328954772005,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
LYNUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-26 00:15:00+00:00,2026-02-26 07:30:00+00:00,long,-0.007423385135985523,-0.006623385135985523,signal_exit,29,0.2725580870395508,0,False,False,False,0.01791349892177134,0.02546753611382936,0,1,0.008667696828349902,0.3259,0.33332,0.32373,0.32914,572928.0,2026-02-26 00:29:59.999000+00:00,187913.19056,6585,334270.0,109723.38074,0.009861922535497954,0.03094732123555352,0.02261510994434787,4.386515052483241,0.3378519290928018,0.4358706986444236,0.22627737226277456,0.029136537643555897,63.62790435197754,0.0011742504767788128,0.020892666519807264,0.0204715443516745,0.005523591424375196,0.001629184061405775,0.04121376795271364,1.245690066385453,0.004403578225579969,0.5436215265014189,1.6292390658537963,-1.0,0.49,0.0,0.0,1.0,3,0.0,0.5307582576774474,True,LYNUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-26 00:30:00+00:00,2026-02-26 04:00:00+00:00,long,0.07808944663569298,0.07888944663569297,target,14,0.22395186769976733,1,True,False,False,0.015446631202631157,0.08412221208609572,0,3,0.001099333555070897,0.35558,0.36079,0.35297,0.35706,1907357.0,2026-02-26 00:44:59.999000+00:00,681311.29609,25730,920647.0,329006.81796,0.004125453125296804,0.019627882020578406,0.11594679617754247,0.9710537930998123,0.18925831202045812,0.4769820971867026,0.3337595907928393,0.02190108105080377,61.197593384988366,0.003845955344982182,0.03475486773692929,0.028217945358582193,0.012036297791139239,0.004620810348992865,0.18824228377528174,0.6660863081784741,0.010979266374135833,-0.6804805191388759,0.3418411105552229,-1.0,0.73,0.0,0.0,1.0,3,0.0,0.5821679137076721,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
LYNUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-26 08:15:00+00:00,2026-02-26 08:15:00+00:00,long,0.033727832622571036,0.03452783262257104,target,0,0.3889231588870925,1,True,False,False,0.010644959543475656,0.04949820401011234,0,2,0.009698256834074149,0.33249,0.349,0.329,0.34051,4795984.0,2026-02-26 08:29:59.999000+00:00,1641018.10865,36208,2708321.0,927522.33652,0.02326342673345622,0.045358568013707114,0.04143278471690542,4.495702122819662,0.40099999999999936,0.42450000000000065,0.1745,0.05873542627235606,69.44615794435462,0.0009591054892863929,0.03756482807595995,0.04202607491935867,0.005682148919962993,0.0023373450834742737,0.05036269159224069,1.5701901885758665,0.0056932701200859024,5.155327654528885,9.588870155681704,1.0,0.91,0.0,0.8660254037844387,-0.4999999999999998,3,1.0,0.5795053537622789,True,LYNUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-03-01 19:00:00+00:00,2026-03-01 19:00:00+00:00,long,0.05399996629069068,0.054799966290690685,target,0,0.49615711049805183,1,True,False,False,0.0008744788735525934,0.06227153528511464,0,2,-0.002561293414571778,0.26221,0.27858,0.26202,0.27454,5238084.0,2026-03-01 19:14:59.999000+00:00,1415788.14777,40531,3165451.0,855529.65341,0.04598939849391411,0.07054472073786944,0.08701799965969174,5.071093346019496,0.744565217391304,0.24396135265700383,0.011473429951692225,0.060319079187003785,74.80785552490259,0.0021943737631798014,0.06287858963468465,0.06084319543438007,0.013267001504277953,0.0052407756244199355,0.09982143014101558,1.5521376257703103,0.006520751681069443,1.2562927466844316,2.04379301924126,-1.0,0.62,0.0,-0.9659258262890684,0.2588190451025203,6,2.0,0.5833160477522025,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-03-02 14:45:00+00:00,2026-03-02 15:00:00+00:00,long,0.024143336086332803,0.024943336086332802,target,1,0.39435141955176417,1,True,False,False,0.0024571292179483496,0.026113626261156132,0,1,0.006872824083117393,31.636,32.022,31.563,31.697,629068.1,2026-03-02 14:59:59.999000+00:00,20001946.25757,68841,333527.52,10609782.78677,0.001926326523704719,0.03339363739242554,0.03905288800902147,5.201885606563188,0.13289760348583876,0.7080610021786483,0.15904139433551298,0.014480865697069112,69.71757097758821,0.1415445126557472,0.02640418074771267,0.02535970053355224,0.006799486462679694,0.0023439499285500265,0.04985885779379725,1.293124057557434,0.32592670585559363,3.3866956668519848,3.8223609746356626,-1.0,0.64,0.0,-0.4999999999999997,-0.8660254037844388,0,1.0,0.45009901383712214,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
SOLUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-03-02 15:00:00+00:00,2026-03-02 15:00:00+00:00,long,0.018977806112491318,0.019777806112491317,target,0,0.6182781197468075,1,True,False,False,0.002369270777607763,0.02683195651493387,0,4,-0.00234480425019236,85.6,87.91,85.41,87.78,1709746.6,2026-03-02 15:14:59.999000+00:00,148328267.2169,123329,933960.75,81054140.2065,0.02503158550569377,0.052865442493258606,0.049029427240318606,7.083630110114144,0.8720000000000028,0.05199999999999818,0.0759999999999991,0.028480291638186373,80.91390598734037,0.37209882963263097,0.04124834236777076,0.04390536097516554,0.00833320465229459,0.00284837242473035,0.05123652851572435,1.7837715686347928,0.8074869700964764,3.2814684460008423,4.573242146607321,1.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.5622201289052915,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
ZECUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-03-02 15:00:00+00:00,2026-03-02 15:00:00+00:00,long,0.019677746228103896,0.020477746228103895,target,0,0.6024799068943321,1,True,False,False,0.0015189474579589968,0.021525380110878435,0,3,0.004401869294189868,219.11,223.86,218.81,223.5,65310.464,2026-03-02 15:14:59.999000+00:00,14489758.13946,63345,38498.675,8539053.11165,0.01979188909880081,0.044043060255976624,0.050093025948187826,6.649184565033633,0.8693069306930646,0.07128712871287383,0.059405940594061526,0.022595078299776337,80.1239953447166,1.0891600749296046,0.0371845171120984,0.03765225469825183,0.008533642600873526,0.0028387746519624724,0.05251687661516076,1.6625555296772738,2.0275193172148938,3.6917130479523967,4.4522918266701215,1.0,0.89,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.5492570361691815,True,ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
