symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,8657151408.69,68871.3,True,,2026-03-22T15:14:25.797987+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,8018827710.52,2081.72,True,,2026-03-22T15:14:25.797987+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,1451953077.932,87.35,True,,2026-03-22T15:14:25.797987+00:00
SIRENUSDT,SIREN,PERPETUAL,USDT,TRADING,2025-03-22 09:00:00+00:00,7,0,1250577828.98658,2.13792,True,,2026-03-22T15:14:25.797987+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,540012335.6874,1.3981,True,,2026-03-22T15:14:25.797987+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,431251066.45564,0.09161,True,,2026-03-22T15:14:25.797987+00:00
TAOUSDT,TAO,PERPETUAL,USDT,TRADING,2024-04-11 14:30:00+00:00,2,3,376624946.42,274.76,True,,2026-03-22T15:14:25.797987+00:00
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,365657158.9269,27.637,True,,2026-03-22T15:14:25.797987+00:00
