symbol,family,trade_count,expectancy,precision,avg_probability
ZECUSDT,trend_ema,34,0.014020951224410702,0.7647058823529411,0.8499814422459652
DOGEUSDT,trend_ema,44,0.01084703239222632,0.7954545454545454,0.8720903323955038
SOLUSDT,trend_ema,41,0.009860134505756658,0.8048780487804879,0.8505836351365578
ETHUSDT,trend_ema,40,0.0069095439661862115,0.775,0.8618150266695389
XRPUSDT,trend_ema,42,0.0065976576258558435,0.7380952380952381,0.8391557303616404
BTCUSDT,trend_ema,34,0.005231689110276265,0.7647058823529411,0.8314367872108916
