symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,21908448424.39,2327.12,True,,2026-03-16T19:53:04.055258+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,20345835869.33,73860.6,True,,2026-03-16T19:53:04.055258+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,3206543219.2269,94.93,True,,2026-03-16T19:53:04.055258+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1327257422.5578,1.5216,True,,2026-03-16T19:53:04.055258+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1099441324.2769618,0.0039817,True,,2026-03-16T19:53:04.055258+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1062349719.53365,0.10175,True,,2026-03-16T19:53:04.055258+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,720561022.95,265.79,True,,2026-03-16T19:53:04.055258+00:00
TAOUSDT,TAO,PERPETUAL,USDT,TRADING,2024-04-11 14:30:00+00:00,2,3,659104502.32,278.74,True,,2026-03-16T19:53:04.055258+00:00
