symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-18 11:00:00+00:00,2026-02-18 11:00:00+00:00,short,0.009409659380941888,0.010309659380941888,target,0,0.516508563373946,1,True,False,False,0.0003188145050931815,0.012271282186611889,0,1,0.004139181658034991,84.21,84.22,83.16,83.43,761903.97,2026-02-18 11:14:59.999000+00:00,63710676.3253,45997,345190.37,28859594.2153,-0.009424465819798495,-0.019466490073809673,-0.015815776486115096,-6.263028241496852,0.7358490566037597,0.00943396226415575,0.2547169811320846,0.012705261896200434,24.1745718313027,-0.19381300624661255,-0.01771367189868057,-0.018356114191678298,-0.0035373741664540548,-0.001364635535594183,0.024920648611362447,-1.536528773236866,0.39811531872616523,4.207879509981475,5.040003299038388,-1.0,0.65,-0.025805698271835542,0.258819045102521,-0.9659258262890682,2,1.0,0.5440650045246173,True,SOLUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
DOGEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-20 13:30:00+00:00,2026-02-20 13:30:00+00:00,short,0.01108250618448091,0.01198250618448091,target,0,0.6522657749217867,1,True,False,False,0.00020004000800158243,0.02040467538008985,0,3,-0.000839763088640363,0.09757,0.09757,0.09556,0.09586,259841511.0,2026-02-20 13:44:59.999000+00:00,25027999.75178,49551,102834862.0,9903583.1464,-0.017681275388373465,-0.02513523342163557,-0.03364419886094265,-5.5834132756941806,0.8507462686567189,0.0,0.1492537313432811,0.02096807844773626,17.38671125391066,-0.0002546668809403158,-0.025032988948818037,-0.027101319837291908,-0.0042916334564993,-0.0020239460918048957,0.03152686653952213,-1.7293975042235286,0.0005777340263806744,3.8348297952503976,4.8642825146575435,-1.0,0.96,-0.03425347572033044,-0.2588190451025208,-0.9659258262890683,4,1.0,0.5735845958298182,True,DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
ETHUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-26 16:30:00+00:00,2026-02-26 16:45:00+00:00,short,0.01626778645486798,0.01716778645486798,target,1,0.40563323401128343,1,True,False,False,0.0008200963187205909,0.027692651810689625,0,3,0.004116981280469541,2032.48,2033.74,2006.28,2010.86,154900.579,2026-02-26 16:44:59.999000+00:00,312184685.89017,197833,82284.658,165846598.15227,-0.010694231031799284,-0.008487594467722459,-0.026427289454395403,-2.086237017664662,0.7873270211216348,0.04588492352512707,0.1667880553532382,0.013655848741334572,29.71833829943583,-4.4390464341721225,-0.016739538933765993,-0.020339011468270676,-0.00376682803378936,-0.00281985971571197,0.036984423961604215,-1.055413015778012,14.919161477270691,1.1210470333568814,2.1981241510392127,-1.0,0.53,-0.02892657768162432,-0.8660254037844385,-0.5000000000000004,3,2.0,0.45266648641649493,True,ETHUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
ETHUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-27 10:00:00+00:00,2026-02-27 10:45:00+00:00,short,0.012211874829589874,0.013111874829589873,target,3,0.49586313696063344,1,True,False,False,0.0021866879038363973,0.015493980462352605,0,2,0.0024355249875172616,2008.81,2012.8,1983.0,1985.52,200704.007,2026-02-27 10:14:59.999000+00:00,400518861.73456,242127,83259.016,166162867.98166,-0.011656684293338068,-0.024747643658371333,-0.025356713911839454,-6.640780081555462,0.7815436241610738,0.13389261744966494,0.08456375838926126,0.015008662718078868,25.20684315196833,-4.7046082553698785,-0.02056572596586105,-0.022108122329741884,-0.003974081813793107,-0.0014601985111599713,0.026479887897409203,-1.682151870284944,11.909770471538577,3.846860360953762,4.174523984047988,-1.0,0.79,-0.029014353131036508,0.49999999999999994,-0.8660254037844387,4,1.0,0.5232769674634786,True,ETHUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89
HYPEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-27 12:30:00+00:00,2026-02-27 16:45:00+00:00,short,0.023018928795840467,0.02391892879584047,target,17,0.4725201813240298,1,True,False,False,0.008611942402675033,0.03089205491914572,0,5,-0.0060994166301468365,28.18,28.223,27.94,27.944,193320.37,2026-02-27 12:44:59.999000+00:00,5421210.87059,22353,89356.86,2507226.60944,-0.008409998966003349,-0.017664418445973735,-0.053848715322653964,-2.837350738412789,0.8339222614841081,0.15194346289752514,0.01413427561836684,0.01012739765244767,26.37399093379851,-0.172351996032192,-0.02973718235663679,-0.03149725805983194,-0.008680523635327564,-0.0049395851427173065,0.07817083966933258,-0.969206748975297,0.2705202252283764,0.7143350327355841,1.362982293367253,-1.0,0.75,-0.05616914918769211,1.2246467991473532e-16,-1.0,4,1.0,0.46354617511702406,True,HYPEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
PAXGUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-01 02:00:00+00:00,2026-03-01 02:45:00+00:00,short,0.005742192526500933,0.006642192526500933,target,3,0.32355266241660274,1,True,False,False,0.00020004000800161049,0.007940701819078902,0,4,-0.002011020902234462,5355.62,5355.62,5336.41,5343.52,1266.332,2026-03-01 02:14:59.999000+00:00,6768507.88587,10398,451.501,2412986.07789,-0.0022618650019844183,-0.006692231949869062,-0.006969176160391975,-3.7606631453965695,0.6298802706923181,0.0,0.3701197293076819,0.003595008533700638,33.82236687916986,-1.3596741167019477,-0.006313381825768184,-0.008335834834690357,-0.0012899443698792812,-0.0008204370569460107,0.008835550731931997,-1.4010570056161902,14.58235082429628,1.6023385873886489,1.9534982593587145,-1.0,0.32,-0.00890838441635522,0.49999999999999994,0.8660254037844387,6,0.0,0.48433825459106744,True,PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
PAXGUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-03 05:45:00+00:00,2026-03-03 05:45:00+00:00,short,0.004920956489747048,0.005820956489747048,target,0,0.3249378777690282,1,True,False,False,0.0003645505906836035,0.006322430707659423,0,2,0.0009559758289103184,5350.27,5351.15,5315.38,5328.53,1303.769,2026-03-03 05:59:59.999000+00:00,6949186.36509,16385,561.15,2991363.3306,-0.00407349322170419,-0.0070930704987296365,-0.004833911880942057,-3.632870536341402,0.6077718758736644,0.02460162147048396,0.36762650265585156,0.006712920824317312,33.75310611154859,-4.664234599126469,-0.006322249910390753,-0.0063497521317238195,-0.0010288971471422714,-0.00030962741878826083,0.009709455111127847,-1.5354429222088555,14.120342337945862,2.429110785454889,2.509874757390331,-1.0,0.63,-0.01143196386000389,0.9659258262890683,0.25881904510252074,1,0.0,0.5042272509559552,True,PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-03 08:30:00+00:00,2026-03-03 08:45:00+00:00,short,0.008915406555220247,0.009815406555220247,target,1,0.4986317713307182,1,True,False,False,0.0002827514592387243,0.012580356198353597,0,5,-0.004106149908889188,67718.8,67724.4,67274.4,67310.1,6002.99,2026-03-03 08:44:59.999000+00:00,405148449.9894,119449,2433.25,164256364.4043,-0.006052060703546479,-0.012904033384654751,-0.012647343118186927,-5.5936304116456075,0.9082222222222157,0.012444444444425043,0.07933333333335921,0.006685475136717966,25.068411433464092,-37.72679500098104,-0.01135346418652995,-0.014004271255299688,-0.0021924607575962707,-0.0013087911049810552,0.015024847468364473,-1.4897477870258256,278.97742877064354,3.451452556441694,3.3043671829058634,-1.0,0.4,-0.015574405850091289,0.8660254037844387,-0.4999999999999998,1,1.0,0.5234726759028017,True,BTCUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-03 08:45:00+00:00,2026-03-03 14:45:00+00:00,short,0.021738890807013828,0.02263889080701383,target,24,0.4107242013628689,1,True,False,False,0.012271818525554888,0.02403602107704782,0,2,0.005238848413084693,216.25,216.26,213.87,214.35,40630.077,2026-03-03 08:59:59.999000+00:00,8737354.14347,35290,17986.882,3870290.98561,-0.008824952768002594,-0.030959665393142103,-0.025835518595627865,-4.903843627326861,0.7949790794979149,0.004184100418406261,0.20083682008367887,0.01114998833683222,29.463789931856553,-0.6853204120952001,-0.026538886853740593,-0.0290123783599433,-0.005838019876714617,-0.002630823717095221,0.03793512697807467,-1.4808070696761817,1.9887386589960347,3.0600685207689002,3.2202110482005915,-1.0,0.8,-0.03775363620039507,0.8660254037844387,-0.4999999999999998,1,1.0,0.5120090295619607,True,ZECUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89
ZECUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-03-03 09:15:00+00:00,2026-03-03 12:00:00+00:00,short,-0.014704995876002496,-0.013804995876002497,stop,11,0.42096695003677637,0,False,True,False,0.01863090161075495,0.011482147523036572,0,1,0.00818744041813274,214.9,215.65,212.76,213.38,20104.958,2026-03-03 09:29:59.999000+00:00,4304476.78567,23581,8437.309,1807436.25835,-0.007191252097305447,-0.025540390765502137,-0.041537831602323716,-3.928207239700383,0.5259515570934264,0.2595155709342547,0.21453287197231882,0.013543912269191183,28.95165249816118,-0.8583167903558968,-0.026166452463447617,-0.031371519701069564,-0.007587171430102679,-0.004619309141138062,0.05164462319826304,-1.132069931104759,2.0425858845425013,0.7185475501952343,1.4779232574487557,-1.0,0.8,-0.042108098401867466,0.7071067811865476,-0.7071067811865475,1,1.0,0.4645986755952889,True,ZECUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89
