symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted
DOGEUSDT,breakout__atr_filter1.2_directionlong_only_window30,breakout,2026-02-25 15:15:00+00:00,2026-02-25 17:00:00+00:00,long,0.019154522386741254,0.019954522386741252,target,7,2.0978087118906834,1,True,False,False,0.005389452606431727,0.021302213012916533,0,0,0.0029609871880471247,0.10114,0.10269,0.10084,0.10108,310322870.0,2026-02-25 15:29:59.999000+00:00,31572452.58527,69088,149460300.0,15214523.01768,-0.0006922810937610069,0.027583113727928626,0.07336245851356958,5.47804109621417,0.032432432432427286,0.837837837837841,0.12972972972973162,0.01830233478432929,94.08589315344823,0.0005426225851145328,0.03929859392495828,0.05992511301110659,0.014340824847310696,0.01191456899064014,0.10659763125158442,0.920046968299721,0.0008818725890086816,1.9140894758510303,2.897048654901805,1.0,0.79,-0.0006920415224913601,-0.7071067811865471,-0.7071067811865479,2,1.0,1.0,True
ETHUSDT,breakout__atr_filter1.2_directionlong_only_window30,breakout,2026-03-01 02:00:00+00:00,2026-03-01 02:15:00+00:00,long,0.019591768628157657,0.020391768628157655,target,1,2.444028335271522,1,True,False,False,0.002187830125756598,0.021247475031636934,0,0,0.009300543215001329,2011.62,2052.64,2007.52,2046.55,366859.788,2026-03-01 02:14:59.999000+00:00,747241611.42749,549275,226103.177,460552105.54977,0.01721508100815697,0.04934197650077447,0.04209934855457019,7.12227521713545,0.774157801418443,0.13497340425531767,0.09086879432623934,0.022046859348659888,80.2226256581765,5.128267304794868,0.03831184077522047,0.05053958884870631,0.007641011933056108,0.005036436395967625,0.046408719538909037,1.7530325505661857,18.461324424451583,3.264164415545982,4.505683645758789,1.0,0.93,0.0,0.49999999999999994,0.8660254037844387,6,0.0,0.9545454545454546,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold60.0_slow89,trend_ema,2026-02-16 22:00:00+00:00,2026-02-16 22:30:00+00:00,short,0.039353323926132715,0.04015332392613272,target,2,0.3187835419897061,1,True,False,False,0.0016076130146750714,0.06228343773062198,0,1,-0.0014159408769064338,0.69989,0.70091,0.6927,0.69337,4184185.0,2026-02-16 22:14:59.999000+00:00,2917315.25972,33884,2027641.0,1414446.25303,-0.009359412593732727,-0.02952925706434076,-0.04152728535507716,-2.991939130098816,0.7941534713763617,0.12423873325213333,0.08160779537150491,0.011840719961925162,34.060822900514694,-0.0030007434236834028,-0.028369081849331786,-0.031363960545442306,-0.007102275182322204,-0.003771440752137978,0.06425563805135379,-1.0281521926361072,0.011023086508580651,-0.4093643520631475,0.7076842434253772,-1.0,0.43,-0.06400010799427625,-0.5000000000000004,0.8660254037844384,0,2.0,1.0,True
ZECUSDT,trend_ema__directionboth_fast34_rsi_threshold58.0_slow144,trend_ema,2026-02-18 00:45:00+00:00,2026-02-18 01:00:00+00:00,long,-0.016060270490783228,-0.01526027049078323,stop,1,0.3218995275366464,0,False,True,False,0.026168503262662554,0.0005487297101101742,0,0,0.010520338261190369,300.51,300.72,296.61,297.92,17459.55,2026-02-18 00:59:59.999000+00:00,5207850.14797,30995,8171.115,2437502.26762,-0.008656037203080153,0.005621301639361361,0.038842159679425656,0.8292545474336275,0.630170316301695,0.051094890510957586,0.31873479318734743,0.013795649838882967,66.09497637683232,1.050882886451653,0.019306690362070843,0.027551328406079344,0.0070490176568369645,0.005947587974774793,0.06180919453472456,0.8101574291082537,3.1328653781897433,0.52399536199131,1.4590698017568033,1.0,0.65,-0.008618681574656284,0.0,1.0,2,0.0,0.9666666666666667,True
ZECUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow144,trend_ema,2026-03-11 03:45:00+00:00,2026-03-11 05:00:00+00:00,short,-0.011903211466015412,-0.011103211466015412,stop,5,0.3757559888725166,0,False,True,False,0.011323322573235685,0.0009207520866529378,0,0,0.017262507399453935,214.83,215.55,214.73,215.27,9477.71,2026-03-11 03:59:59.999000+00:00,2038563.25547,10850,4747.332,1021205.55643,0.0020460365193971895,-0.005281702419175781,-0.03285425595752786,-1.4047896603571546,0.5365853658536416,0.3414634146341387,0.12195121951221964,0.003809169879686076,31.21220055637417,-0.3813857272586083,-0.013483077019614487,-0.023618089440779016,-0.0054188743432103115,-0.005208849141024152,0.04810580354974803,-0.6747678010534988,1.5349660290228895,-0.36820117927394974,0.717344130635567,-1.0,0.2,-0.032624814631735055,0.7071067811865476,0.7071067811865476,2,0.0,0.9230769230769231,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-17 04:45:00+00:00,2026-02-17 09:00:00+00:00,short,0.020626138232453278,0.021426138232453276,target,17,0.2027647185906156,1,True,False,False,0.0077242964824972,0.02468252871584513,0,0,0.020604844470901305,289.18,290.08,289.0,289.4,5926.699,2026-02-17 04:59:59.999000+00:00,1716143.12473,11433,2948.296,853767.16691,0.000760482597403153,-0.00633785532912691,-0.013113366312735108,-1.5838365684816984,0.20370370370367932,0.6296296296296452,0.16666666666667543,0.0037318590186592405,39.86176407046922,-0.6610470536375965,-0.008700228209737893,-0.008242927537799077,-0.0030770608060908256,-0.001291536628644785,0.025503615090525265,-0.8849314917090503,2.3781730366290104,-0.9460946469061304,0.6214964008790984,1.0,0.04,-0.0204772381113556,0.8660254037844386,0.5000000000000001,1,0.0,0.8930817610062893,True
ZECUSDT,trend_ema__directionshort_only_fast21_rsi_threshold50.0_slow89,trend_ema,2026-02-17 05:00:00+00:00,2026-02-17 08:30:00+00:00,short,0.019746368612879827,0.020546368612879826,target,14,0.11719347383770341,1,True,False,False,0.006923437534323249,0.02200180930702037,0,0,0.020617620727832485,289.41,291.37,288.75,290.36,8608.398,2026-02-17 05:14:59.999000+00:00,2499674.73791,15573,4539.221,1318172.49803,0.0033117182192565504,-0.003438083562657898,-0.00867557948904981,-0.9312024876187832,0.3625954198473233,0.38549618320610274,0.251908396946574,0.009023281443725046,44.14032630811483,-0.580213876228374,-0.004854249049466283,-0.0047169070877876645,-0.0024940108121808136,-0.001359174880781966,0.026301400833092632,-0.5928375101120134,2.39544639115551,-0.23696002968361518,0.9048827509392267,1.0,0.01,-0.017227957353189938,0.9659258262890683,0.25881904510252074,1,0.0,0.8930817610062893,True
ZECUSDT,trend_ema__directionlong_only_fast21_rsi_threshold60.0_slow144,trend_ema,2026-02-18 00:00:00+00:00,2026-02-18 00:30:00+00:00,long,0.020833977999424633,0.021633977999424632,target,2,0.4648778243498697,1,True,False,False,0.009870038481569574,0.027153943786069085,0,1,0.012137617179134164,296.25,297.99,295.99,296.93,22539.686,2026-02-18 00:14:59.999000+00:00,6693273.62536,28274,11677.876,3468277.85488,0.002292728338359988,0.026827547471600884,0.03624666025971657,5.0576817951118125,0.3400000000000034,0.5300000000000011,0.12999999999999545,0.006735594247802512,73.24389121749348,0.9608268814070982,0.022924365415768616,0.027851267709841025,0.007325760836120132,0.0037643352205096736,0.043393432999449935,1.237661040107881,2.5237244413985653,1.6318443217784866,2.1569289351967824,1.0,0.5,0.0,0.0,1.0,2,0.0,0.8930817610062893,True
ZECUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-18 09:15:00+00:00,2026-02-18 17:00:00+00:00,short,0.022448758953663255,0.023248758953663254,target,31,0.2387762644180016,1,True,False,False,0.008924499820396876,0.029121633826208145,0,0,0.022677519706307516,284.96,286.73,284.88,286.32,11634.0,2026-02-18 09:29:59.999000+00:00,3325334.18045,21331,6397.003,1828683.63482,0.004761246916418953,-0.02087585315442067,-0.021662245194262922,-3.792253396720595,0.7351351351351335,0.22162162162163243,0.04324324324323411,0.006461302039675967,38.06118677909992,-0.7221298581233606,-0.013291502985995475,-0.016018125655136717,-0.005762267693942946,-0.00266527175712139,0.037642506854759554,-0.8175414515209473,2.5924755395508816,-0.06953179615310158,0.9370726428421211,-1.0,0.34,-0.0274126159176602,0.7071067811865476,-0.7071067811865475,2,1.0,0.8930817610062893,True
ZECUSDT,trend_ema__directionshort_only_fast34_rsi_threshold52.0_slow55,trend_ema,2026-02-18 09:30:00+00:00,2026-02-18 13:45:00+00:00,short,0.021839568221057395,0.022639568221057393,target,17,0.24670312819924248,1,True,False,False,0.004132178921557266,0.022694980106194654,0,0,0.022243209452728292,286.32,287.46,285.51,286.13,16388.49,2026-02-18 09:44:59.999000+00:00,4690417.01265,28289,9100.479,2604721.42555,-0.0006638134578633673,-0.011639956998019969,-0.02027330210660497,-2.12773071546665,0.09743589743589684,0.584615384615381,0.31794871794872215,0.006815084052703277,37.664843590037876,-0.6630027002562606,-0.012634423507805236,-0.016038176609792683,-0.004695939009121908,-0.003398040406585978,0.03911691197461117,-0.7552595126588518,2.5465844295829605,0.3779099652137374,1.3435270734595293,-1.0,0.33,-0.028058018275077257,0.7071067811865476,-0.7071067811865475,2,1.0,0.8930817610062893,True
