symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
RIVERUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-23 22:30:00+00:00,2026-02-23 23:00:00+00:00,long,0.02460817370819721,0.02540817370819721,target,2,0.5693348539860361,1,True,False,False,0.0003937244615650376,0.03397459664326777,0,3,-0.020370413022877794,8.204,8.365,8.202,8.338,204215.7,2026-02-23 22:44:59.999000+00:00,1689941.146,16081,111209.9,920747.3291,0.01632343843799232,0.05256918341934576,0.05941852526492043,7.331980147490017,0.8220858895705421,0.16564417177914711,0.012269938650310827,0.019549052530582905,78.4667426993018,0.05635742355565979,0.04321836700938574,0.04388083288346379,0.011567423554913914,0.004325089001630866,0.07392375279197008,1.428437143256506,0.08907825763451459,1.835157859226396,2.0672868005280995,1.0,0.76,0.0,-0.5000000000000004,0.8660254037844384,0,2.0,0.6713322709247996,True,RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-24 09:45:00+00:00,2026-02-24 13:00:00+00:00,long,-0.011436779388756547,-0.010636779388756547,stop,13,0.20498976604876873,0,False,True,False,0.012824929684429649,0.006225221659120432,0,1,0.007439486170239104,26.505,26.555,26.461,26.55,43694.12,2026-02-24 09:59:59.999000+00:00,1157877.20673,7250,25376.85,672517.29744,0.0016963532481785555,0.0030555107798704967,0.008586665963341128,0.897844245978088,0.4787234042553312,0.053191489361690866,0.4680851063829779,0.0035404896421846023,60.24948830243844,0.03000589881924591,0.007450484028175133,0.006815272951787427,0.0016658798836595157,0.0009720209254004963,0.017393956797271494,0.9805535705939945,0.18126722139859106,-0.900868180185686,0.4155730528274607,-1.0,0.05,0.0,0.7071067811865476,-0.7071067811865475,1,1.0,0.501301439070716,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
ZECUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-24 16:00:00+00:00,2026-02-24 16:30:00+00:00,long,0.018498168448950473,0.01929816844895047,target,2,0.48454043359639654,1,True,False,False,0.0015327220655399088,0.02880385560135967,0,1,0.009579191716672295,238.62,241.85,238.6,240.19,40115.276,2026-02-24 16:14:59.999000+00:00,9644891.74238,36020,23680.608,5692141.19861,0.006557948358238708,0.025425634422262564,0.027948458756507574,5.700410222367613,0.48307692307692096,0.5107692307692298,0.006153846153849302,0.01353095466089346,74.22702167981983,0.771178280277591,0.022804976302665276,0.02346911259973324,0.005695514359873366,0.002418494909651958,0.03665595646147961,1.4256067391734764,1.9428016008632596,2.6529577060905702,3.0341475814709904,1.0,0.77,0.0,-0.8660254037844385,-0.5000000000000004,1,2.0,0.5967132876652249,True,ZECUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
HYPEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-25 12:30:00+00:00,2026-02-25 13:45:00+00:00,long,0.015232999663905159,0.01603299966390516,target,5,0.30902092789632946,1,True,False,False,0.0031948335616104385,0.017348773578294497,0,2,0.004730577125593373,27.255,27.416,27.172,27.358,110956.96,2026-02-25 12:44:59.999000+00:00,3030979.64928,16148,60190.27,1644878.44993,0.0037720001510083583,0.008995673006112814,0.014617613322906673,2.7124801359559716,0.4221311475409903,0.2377049180327864,0.3401639344262233,0.008918780612617873,65.45104639481647,0.0594095483080919,0.011684593787750601,0.011788053548800092,0.0025746961459029993,0.0013361473862298912,0.02302762916812416,1.245239994883829,0.17975955387879794,1.242063796070364,1.7130096291810972,1.0,0.35,0.0,1.2246467991473532e-16,-1.0,2,1.0,0.5592274449558529,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-25 12:45:00+00:00,2026-02-25 14:00:00+00:00,long,0.01562413498699639,0.01642413498699639,target,5,0.4333122430111371,1,True,False,False,0.0014291189167593811,0.0193295188775999,0,2,0.004711127468621923,27.358,27.646,27.35,27.589,171250.21,2026-02-25 12:59:59.999000+00:00,4709187.32196,20322,86332.81,2375586.27148,0.008408151888765316,0.01511970954874483,0.021321050894303764,4.068852522232077,0.7804054054054006,0.19256756756757526,0.027027027027024107,0.010728913697488107,71.66561215055685,0.07706024279582879,0.01805874187272766,0.019275500451952976,0.004167890342408054,0.001974796378039656,0.03061336498155742,1.4114631489777625,0.1880624428874552,2.566700618008105,2.5756899466505203,1.0,0.47,0.0,1.2246467991473532e-16,-1.0,2,1.0,0.6036144780431334,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
ZECUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-25 13:30:00+00:00,2026-02-25 14:45:00+00:00,long,0.019027490915552055,0.019827490915552054,target,5,0.3897529872667997,1,True,False,False,0.010292435192312778,0.022425170255875232,0,0,0.01435091322514317,244.48,245.75,243.77,244.85,26928.671,2026-02-25 13:44:59.999000+00:00,6595722.97648,33166,11910.703,2917759.37968,0.0015122721701707111,0.01709443335930004,0.019506979764684056,3.404284119237114,0.18686868686869013,0.45454545454545975,0.3585858585858501,0.008086583622626056,69.48764936333998,0.6946901101090242,0.018262602701704333,0.019618649048126706,0.004653496357827525,0.0023880679048677855,0.03357288791153668,1.1766381052169508,1.9421707773186694,1.8744084125042575,1.994617181259183,1.0,0.6,0.0,-0.2588190451025208,-0.9659258262890683,2,1.0,0.5420291012966866,True,ZECUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
RIVERUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-25 23:30:00+00:00,2026-02-26 02:30:00+00:00,long,0.04351338551284047,0.044313385512840475,target,12,0.20315565653278725,1,True,False,False,0.01715277467738128,0.04529775079192662,0,0,0.00773331036520454,9.35,9.387,9.251,9.284,159220.4,2026-02-25 23:44:59.999000+00:00,1483626.2358,22642,75438.3,703205.4341,-0.007083854888404932,0.013883086321870302,0.0651993742367439,1.4214662844849122,0.4852941176470475,0.2720588235294157,0.2426470588235368,0.014648858250754094,60.15778282663936,0.06433195442373871,0.023473464879119332,0.02366441945968672,0.008961338776432237,0.005340071330757867,0.11383276320802968,0.6888220902975387,0.16363142722534665,0.08813522069774887,1.0443022345532431,1.0,0.43,-0.007907672579611003,-0.25881904510252157,0.9659258262890681,2,2.0,0.5454264127231144,True,RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
SOLUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-27 03:45:00+00:00,2026-02-27 09:45:00+00:00,long,-0.008556176995458164,-0.007756176995458164,stop,24,0.40317494984922064,0,False,True,False,0.011051590281657489,0.012817204011846235,0,2,0.002816522063259267,87.13,87.77,86.97,87.57,470771.94,2026-02-27 03:59:59.999000+00:00,41122469.785,29902,264344.15,23093691.1902,0.005037217290937489,0.012062872449274944,0.019720410737718495,3.4597618511017103,0.5499999999999992,0.25000000000000444,0.19999999999999646,0.009135548703893995,70.15874749246103,0.17122556024200714,0.014491733063029573,0.015045458265652251,0.00304098265561481,0.0014259573307873197,0.025869931010002047,1.3308843260943986,0.4755553296477943,3.447745811028089,3.054519559301632,1.0,0.32,0.0,0.7071067811865476,0.7071067811865476,4,0.0,0.5191557300943987,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
RIVERUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-28 00:00:00+00:00,2026-02-28 04:45:00+00:00,long,0.050069540363355446,0.05086954036335545,target,19,0.23035605615345106,1,True,False,False,0.01361508211053813,0.053886455364588276,0,1,0.016168534489587005,11.361,11.556,11.305,11.477,158796.6,2026-02-28 00:14:59.999000+00:00,1820845.854,28599,72430.4,830706.1708,0.010246619405526068,0.03222943849502187,0.042813462395531986,2.3578030574901803,0.4621513944223104,0.3147410358565698,0.22310756972111978,0.021869826609741173,61.51780280767255,0.06194403104205691,0.026619285443383205,0.027790232697484263,0.007414227544600971,0.003368198908246578,0.07743056287503407,0.9312793233169218,0.23262005674682268,0.08493577031108955,1.0522030907647746,1.0,0.85,0.0,0.0,1.0,5,0.0,0.6082098633259224,True,RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-03-01 19:00:00+00:00,2026-03-01 19:00:00+00:00,long,0.05399996629069068,0.054799966290690685,target,0,0.49615711049805183,1,True,False,False,0.0008744788735525934,0.06227153528511464,0,1,0.018843762310298995,0.26221,0.27858,0.26202,0.27454,5238084.0,2026-03-01 19:14:59.999000+00:00,1415788.14777,40531,3165451.0,855529.65341,0.04598939849391411,0.07054472073786944,0.08701799965969174,5.071093346019496,0.744565217391304,0.24396135265700383,0.011473429951692225,0.060319079187003785,74.80785552490259,0.0021943737631798014,0.06287858963468465,0.06084319543438007,0.013267001504277953,0.0052407756244199355,0.09982143014101558,1.5521376257703103,0.006520751681069443,1.2562927466844316,2.04379301924126,-1.0,0.62,0.0,-0.9659258262890684,0.2588190451025203,6,2.0,0.6895911470555086,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
