group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.6895911470555086,0.6895911470555086,0.6895911470555086,0.49615711049805183,True
DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,DOGEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.6620776886409699,0.6620776886409699,0.6620776886409699,0.43918984238923686,True
RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,RIVERUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,8,0.6214773344810345,0.624248154028392,0.6945910726693695,0.3685547652998654,True
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.6122991562033876,0.6122991562033876,0.6122991562033876,0.48681651641260715,True
RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,RIVERUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,5,0.6111029624600862,0.6082098633259224,0.6713322709247996,0.36177009341534483,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,5,0.600285728241565,0.6036144780431334,0.6742530455796134,0.4172075573328441,True
SOLUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SOLUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.5928791396827,0.5928791396827,0.6666025492710012,0.5107265347980141,True
ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,ZECUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,2,0.585891887671879,0.585891887671879,0.657384021728821,0.49691972973093623,True
ZECUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,ZECUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.5693711944809557,0.5693711944809557,0.5967132876652249,0.43714671043159814,True
BTCUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,BTCUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.5567588795967691,0.5567588795967691,0.5860517316351188,0.43777296425918494,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,2,0.5302644420132845,0.5302644420132845,0.5592274449558529,0.25700534697254906,True
DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,DOGEUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.5296033920411842,0.5296033920411842,0.5296033920411842,0.48240352498978323,True
PAXGUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,PAXGUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.521773103373816,0.521773103373816,0.521773103373816,0.15883110335737427,False
PAXGUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,PAXGUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.5199105407043763,0.5199105407043763,0.5199105407043763,0.32313557086101524,False
SOLUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,SOLUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.5037804113332265,0.5037804113332265,0.5037804113332265,0.30066200717996594,False
