symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
DOGEUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-17 16:00:00+00:00,2026-02-17 16:00:00+00:00,long,0.01758578387912078,0.01838578387912078,target,0,0.4633257084981369,1,True,False,False,0.001045811271664154,0.027023646801411734,0,1,0.004146610018354902,0.10045,0.10318,0.10036,0.10243,384833680.0,2026-02-17 16:14:59.999000+00:00,39310315.97885,62601,227748575.0,23276086.06716,0.019519547187499712,0.026713104034666542,0.03466603264888058,4.580146604414097,0.7021276595744692,0.2659574468085119,0.031914893617018866,0.027530996778287506,73.16628542490685,0.0002155193125206721,0.02392886183161215,0.024910406564178537,0.0038533329572658648,0.001510582072253852,0.0342536492284377,1.5467875730738259,0.0008875050639980482,3.662229373856577,4.810156685898574,1.0,0.9,0.0,-0.8660254037844385,-0.5000000000000004,1,2.0,0.5877650109577017,True,DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89,trend_ema,2026-02-18 12:00:00+00:00,2026-02-18 12:30:00+00:00,long,0.037424896983786565,0.03822489698378657,target,2,0.318385387974223,1,True,False,False,0.002565624638001961,0.0564582062929881,0,3,0.022708371464563278,0.21937,0.22306,0.21884,0.22211,5666568.0,2026-02-18 12:14:59.999000+00:00,1251568.37986,28132,3044794.0,673031.1623,0.012321786699447949,0.028033245501096277,0.037103286051562476,3.461772974509058,0.6492890995260643,0.2251184834123237,0.12559241706161198,0.01899959479537167,65.91926939871115,0.0008504909546187139,0.028760002175363224,0.029090426411882194,0.006095080802242636,0.0021845594027092297,0.04583131058452014,1.4879194606777617,0.003416471285395785,3.2211852533391543,2.168583542927393,1.0,0.3,0.0,1.2246467991473532e-16,-1.0,2,1.0,0.5658405364495122,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89
HYPEUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-20 16:00:00+00:00,2026-02-21 00:15:00+00:00,long,0.02224051679113814,0.023040516791138138,target,33,0.4326807150469773,1,True,False,False,0.010741396064902264,0.02495436585923383,0,0,0.004677454649350948,29.831,30.361,29.745,30.266,449823.19,2026-02-20 16:14:59.999000+00:00,13534881.82664,48784,262930.9,7913344.56021,0.01447684900137789,0.03479518030026084,0.027636709589733365,4.53597909468374,0.7061688311688294,0.15422077922078323,0.1396103896103873,0.02035287120861692,71.63403575234886,0.12275013890370848,0.0304633243182896,0.033088652819199926,0.00641389778238266,0.0031970608442379866,0.054162453526210824,1.2614092196666973,0.2993291945823923,2.6639897237700234,3.3010399706564564,1.0,1.0,0.0,-0.8660254037844385,-0.5000000000000004,4,2.0,0.6681123818199183,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
SOLUSDT,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,trend_ema,2026-02-21 09:15:00+00:00,2026-02-21 10:30:00+00:00,long,0.006207076440836947,0.007007076440836948,target,5,0.340656854238407,1,True,False,False,0.00014997750337460202,0.00705678739941331,0,1,0.0022547369931074975,84.63,85.15,84.63,85.03,245178.36,2026-02-21 09:29:59.999000+00:00,20829545.6928,18185,152443.65,12948948.6192,0.0045971672877119715,0.00814788707928731,0.00719979504334844,4.066807784579194,0.769230769230765,0.23076923076923497,0.0,0.00611548865106445,67.03284271192035,0.08036141374393982,0.006932172375813688,0.007879647026630453,0.0014605790204891278,0.0007368971150429893,0.011909330217551493,1.3086921512314165,0.2574363370502524,2.3984449972363273,2.6576387425315193,1.0,0.12,0.0,0.7071067811865476,-0.7071067811865475,5,1.0,0.5669173742690143,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34
ZECUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-24 16:00:00+00:00,2026-02-24 16:30:00+00:00,long,0.018498168448950473,0.01929816844895047,target,2,0.48454043359639654,1,True,False,False,0.0015327220655399088,0.02880385560135967,0,0,0.011735861144340096,238.62,241.85,238.6,240.19,40115.276,2026-02-24 16:14:59.999000+00:00,9644891.74238,36020,23680.608,5692141.19861,0.006557948358238708,0.025425634422262564,0.027948458756507574,5.700410222367613,0.48307692307692096,0.5107692307692298,0.006153846153849302,0.01353095466089346,74.22702167981983,0.771178280277591,0.022804976302665276,0.02346911259973324,0.005695514359873366,0.002418494909651958,0.03665595646147961,1.4256067391734764,1.9428016008632596,2.6529577060905702,3.0341475814709904,1.0,0.77,0.0,-0.8660254037844385,-0.5000000000000004,1,2.0,0.6335518535074777,True,ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
XRPUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55,trend_ema,2026-02-24 16:00:00+00:00,2026-02-25 01:00:00+00:00,long,0.014843762059563765,0.015643762059563766,target,36,0.46692385095988925,1,True,False,False,0.008070021359396011,0.02442436418072961,0,1,0.0011909260645610075,1.3508,1.3637,1.35,1.3595,26550983.0,2026-02-24 16:14:59.999000+00:00,36084527.34985,43074,14498383.2,19704428.66032,0.00649400850580685,0.014372747046342624,0.018860077887764753,4.823330945334497,0.6350364963503681,0.30656934306569605,0.05839416058393593,0.010077234277307704,73.34619254799446,0.0031307345038225796,0.01577250540097145,0.016444363840136776,0.003870538723952821,0.002057987853936627,0.02782387829809273,1.3027133015225736,0.00882862645367581,1.8509988465097449,2.6245506441403252,1.0,0.4,0.0,-0.8660254037844385,-0.5000000000000004,1,2.0,0.5952066022242749,True,XRPUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55,trend_ema,2026-02-25 12:30:00+00:00,2026-02-25 13:45:00+00:00,long,0.015232999663905159,0.01603299966390516,target,5,0.30902092789632946,1,True,False,False,0.0031948335616104385,0.017348773578294497,0,3,0.00975326614397699,27.255,27.416,27.172,27.358,110956.96,2026-02-25 12:44:59.999000+00:00,3030979.64928,16148,60190.27,1644878.44993,0.0037720001510083583,0.008995673006112814,0.014617613322906673,2.7124801359559716,0.4221311475409903,0.2377049180327864,0.3401639344262233,0.008918780612617873,65.45104639481647,0.0594095483080919,0.011684593787750601,0.011788053548800092,0.0025746961459029993,0.0013361473862298912,0.02302762916812416,1.245239994883829,0.17975955387879794,1.242063796070364,1.7130096291810972,1.0,0.35,0.0,1.2246467991473532e-16,-1.0,2,1.0,0.5550057804472955,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89,trend_ema,2026-02-26 00:15:00+00:00,2026-02-26 04:00:00+00:00,long,0.07992518373042483,0.08072518373042482,target,15,0.20457171913315292,1,True,False,False,0.01760161949442013,0.0817492877246996,0,4,-0.004742037058894428,0.35636,0.35996,0.35246,0.35559,2257120.0,2026-02-26 00:29:59.999000+00:00,804394.43468,26901,1162730.0,414567.71823,-0.0021069494963050148,0.006460827394419342,0.1009674806928945,0.3088451747515362,0.10266666666666563,0.47999999999999854,0.41733333333333583,0.021091706740909492,60.228585956657646,0.004111166312901238,0.034438099845491614,0.02535713729332301,0.01150482790132501,0.004369161345424422,0.18183897683519643,0.6984289028729381,0.011222286864453975,-0.5866861392835341,0.33828647630298825,-1.0,0.75,-0.0021047314362686587,0.0,1.0,3,0.0,0.6041778321399334,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89
SIRENUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,trend_ema,2026-02-26 00:30:00+00:00,2026-02-26 04:00:00+00:00,long,0.07808944663569298,0.07888944663569297,target,14,0.22395186769976733,1,True,False,False,0.015446631202631157,0.08412221208609572,0,4,0.009152854691942111,0.35558,0.36079,0.35297,0.35706,1907357.0,2026-02-26 00:44:59.999000+00:00,681311.29609,25730,920647.0,329006.81796,0.004125453125296804,0.019627882020578406,0.11594679617754247,0.9710537930998123,0.18925831202045812,0.4769820971867026,0.3337595907928393,0.02190108105080377,61.197593384988366,0.003845955344982182,0.03475486773692929,0.028217945358582193,0.012036297791139239,0.004620810348992865,0.18824228377528174,0.6660863081784741,0.010979266374135833,-0.6804805191388759,0.3418411105552229,-1.0,0.73,0.0,0.0,1.0,3,0.0,0.6427025807342547,True,SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55
HYPEUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55,trend_ema,2026-02-27 03:30:00+00:00,2026-02-27 04:00:00+00:00,long,0.013265355298433108,0.014065355298433108,target,2,0.3688782165826774,1,True,False,False,0.0012721436341227793,0.025133828130045256,0,1,0.004118500381133377,28.512,28.688,28.48,28.656,47482.88,2026-02-27 03:44:59.999000+00:00,1358537.46844,9065,30756.54,880092.20144,0.005072867596767202,0.007460760714424097,0.014057020896806322,2.882547124780324,0.6923076923076896,0.15384615384615516,0.15384615384615516,0.007258514796203183,68.44391082913387,0.05371101664747424,0.010406815693345919,0.010440835449193463,0.0025561499923703046,0.001312395542796052,0.023590783017405113,1.0729985989880766,0.16383400984988744,-0.15091295159613996,0.9267238777042248,1.0,0.08,0.0,0.7071067811865476,0.7071067811865476,4,0.0,0.4547049745220218,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55
