symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,13344589066.28,74432.3,True,,2026-03-18T03:50:00.111459+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,10872266392.45,2340.74,True,,2026-03-18T03:50:00.111459+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,1810777143.4357,95.14,True,,2026-03-18T03:50:00.111459+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1271044601.4364,1.5373,True,,2026-03-18T03:50:00.111459+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,720752913.42,280.0,True,,2026-03-18T03:50:00.111459+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,581942766.4303852,0.0037263,True,,2026-03-18T03:50:00.111459+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,565632026.63402,0.10093,True,,2026-03-18T03:50:00.111459+00:00
PIPPINUSDT,PIPPIN,PERPETUAL,USDT,TRADING,2025-01-24 10:15:00+00:00,7,0,560079770.86776,0.13181,True,,2026-03-18T03:50:00.111459+00:00
