symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-16 22:00:00+00:00,2026-02-16 22:30:00+00:00,short,0.039353323926132715,0.04015332392613272,target,2,0.3187835419897061,1,True,False,False,0.0016076130146750714,0.06228343773062198,0,4,-0.03142517164944323,0.69989,0.70091,0.6927,0.69337,4184185.0,2026-02-16 22:14:59.999000+00:00,2917315.25972,33884,2027641.0,1414446.25303,-0.009359412593732727,-0.02952925706434076,-0.04152728535507716,-2.991939130098816,0.7941534713763617,0.12423873325213333,0.08160779537150491,0.011840719961925162,34.060822900514694,-0.0030007434236834028,-0.028369081849331786,-0.031363960545442306,-0.007102275182322204,-0.003771440752137978,0.06425563805135379,-1.0281521926361072,0.011023086508580651,-0.4093643520631475,0.7076842434253772,-1.0,0.43,-0.06400010799427625,-0.5000000000000004,0.8660254037844384,0,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-16 22:00:00+00:00,2026-02-16 22:30:00+00:00,short,0.039353323926132715,0.04015332392613272,target,2,0.3187835419897061,1,True,False,False,0.0016076130146750714,0.06228343773062198,0,3,-0.020486429501415826,0.69989,0.70091,0.6927,0.69337,4184185.0,2026-02-16 22:14:59.999000+00:00,2917315.25972,33884,2027641.0,1414446.25303,-0.009359412593732727,-0.02952925706434076,-0.04152728535507716,-2.991939130098816,0.7941534713763617,0.12423873325213333,0.08160779537150491,0.011840719961925162,34.060822900514694,-0.0030007434236834028,-0.028369081849331786,-0.031363960545442306,-0.007102275182322204,-0.003771440752137978,0.06425563805135379,-1.0281521926361072,0.011023086508580651,-0.4093643520631475,0.7076842434253772,-1.0,0.43,-0.06400010799427625,-0.5000000000000004,0.8660254037844384,0,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-16 22:30:00+00:00,2026-02-16 22:45:00+00:00,short,0.04127178361898195,0.04207178361898195,target,1,0.5263512063861165,1,True,False,False,0.0057802397210071875,0.05575524140955797,0,1,-0.005223565413418682,0.68036,0.68419,0.6562,0.6655,16616113.0,2026-02-16 22:44:59.999000+00:00,11180538.64763,66671,7926168.0,5338306.06174,-0.022068733801701185,-0.05503160248109053,-0.10716504729218224,-5.830639752767219,0.5309038942479459,0.1368345837799216,0.3322615219721325,0.04205860255447026,23.682439680694173,-0.005283828043768543,-0.06039936409722289,-0.06966361097634123,-0.013165858929691243,-0.0074630094101276745,0.09967465240440387,-1.3331612291145565,0.012629447040561882,2.194056849707236,2.6030881539458623,-1.0,0.26,-0.10162261400145789,-0.5000000000000004,0.8660254037844384,0,2.0,1.0,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-16 22:30:00+00:00,2026-02-16 22:45:00+00:00,short,0.04127178361898195,0.04207178361898195,target,1,0.5263512063861165,1,True,False,False,0.0057802397210071875,0.05575524140955797,0,2,-0.012950920442059718,0.68036,0.68419,0.6562,0.6655,16616113.0,2026-02-16 22:44:59.999000+00:00,11180538.64763,66671,7926168.0,5338306.06174,-0.022068733801701185,-0.05503160248109053,-0.10716504729218224,-5.830639752767219,0.5309038942479459,0.1368345837799216,0.3322615219721325,0.04205860255447026,23.682439680694173,-0.005283828043768543,-0.06039936409722289,-0.06966361097634123,-0.013165858929691243,-0.0074630094101276745,0.09967465240440387,-1.3331612291145565,0.012629447040561882,2.194056849707236,2.6030881539458623,-1.0,0.26,-0.10162261400145789,-0.5000000000000004,0.8660254037844384,0,2.0,1.0,True
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-17 05:15:00+00:00,2026-02-17 10:30:00+00:00,short,0.007602024129632177,0.008402024129632178,target,21,0.3423201933029904,1,True,False,False,0.0027162326338451173,0.00851770720712765,0,0,0.011337531926758024,68321.1,68330.0,67892.8,68019.0,3827.129,2026-02-17 05:29:59.999000+00:00,260479105.3462,72111,1629.43,110870876.8538,-0.004430108462921225,-0.008037417276649209,-0.011894750401030612,-3.3848962832126377,0.6909881061299356,0.020356816102457088,0.28865507776760735,0.006427615813228614,32.88399033485048,-84.19914544416747,-0.0076841323690736135,-0.007641842860988851,-0.0014935225058216872,-0.0006347579499152989,0.015312363585063547,-1.2271144575085962,244.40978658954998,3.7641799708863113,3.6222096147257976,1.0,0.64,-0.015562788826285257,0.9659258262890683,0.25881904510252074,1,0.0,0.72,True
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-17 05:15:00+00:00,2026-02-17 10:30:00+00:00,short,0.007602024129632177,0.008402024129632178,target,21,0.3423201933029904,1,True,False,False,0.0027162326338451173,0.00851770720712765,0,0,0.011108293083833102,68321.1,68330.0,67892.8,68019.0,3827.129,2026-02-17 05:29:59.999000+00:00,260479105.3462,72111,1629.43,110870876.8538,-0.004430108462921225,-0.008037417276649209,-0.011894750401030612,-3.3848962832126377,0.6909881061299356,0.020356816102457088,0.28865507776760735,0.006427615813228614,32.88399033485048,-84.19914544416747,-0.0076841323690736135,-0.007641842860988851,-0.0014935225058216872,-0.0006347579499152989,0.015312363585063547,-1.2271144575085962,244.40978658954998,3.7641799708863113,3.6222096147257976,1.0,0.64,-0.015562788826285257,0.9659258262890683,0.25881904510252074,1,0.0,0.72,True
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-17 05:15:00+00:00,2026-02-17 10:30:00+00:00,short,0.007602024129632177,0.008402024129632178,target,21,0.3423201933029904,1,True,False,False,0.0027162326338451173,0.00851770720712765,0,0,0.010879054240908178,68321.1,68330.0,67892.8,68019.0,3827.129,2026-02-17 05:29:59.999000+00:00,260479105.3462,72111,1629.43,110870876.8538,-0.004430108462921225,-0.008037417276649209,-0.011894750401030612,-3.3848962832126377,0.6909881061299356,0.020356816102457088,0.28865507776760735,0.006427615813228614,32.88399033485048,-84.19914544416747,-0.0076841323690736135,-0.007641842860988851,-0.0014935225058216872,-0.0006347579499152989,0.015312363585063547,-1.2271144575085962,244.40978658954998,3.7641799708863113,3.6222096147257976,1.0,0.64,-0.015562788826285257,0.9659258262890683,0.25881904510252074,1,0.0,0.72,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-17 15:00:00+00:00,2026-02-17 16:00:00+00:00,short,-0.021512076651939216,-0.020712076651939217,stop,4,0.2708175896442552,0,False,True,False,0.023032623180898777,0.016790882789566933,0,0,-0.0008800853879834932,282.79,284.55,278.0,280.14,45331.626,2026-02-17 15:14:59.999000+00:00,12761929.73684,59315,20878.33,5884094.76177,-0.009415094507388545,-0.04125882349153134,-0.015232856804416632,-3.3574817135481476,0.40458015267176023,0.268702290076334,0.32671755725190577,0.023381166559577397,36.45912051778724,-0.8523732371786121,-0.026679401189961743,-0.028976264667055055,-0.005841957327221814,-0.0014691414337381081,0.05808370890185614,-0.9222821423745627,4.09317926453904,0.6966296095965755,1.8401092903716576,-1.0,1.0,-0.04564965592423531,-0.7071067811865471,-0.7071067811865479,1,1.0,1.0,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-17 15:00:00+00:00,2026-02-17 16:00:00+00:00,short,-0.021512076651939216,-0.020712076651939217,stop,4,0.2708175896442552,0,False,True,False,0.023032623180898777,0.016790882789566933,0,1,-0.0007992978909320689,282.79,284.55,278.0,280.14,45331.626,2026-02-17 15:14:59.999000+00:00,12761929.73684,59315,20878.33,5884094.76177,-0.009415094507388545,-0.04125882349153134,-0.015232856804416632,-3.3574817135481476,0.40458015267176023,0.268702290076334,0.32671755725190577,0.023381166559577397,36.45912051778724,-0.8523732371786121,-0.026679401189961743,-0.028976264667055055,-0.005841957327221814,-0.0014691414337381081,0.05808370890185614,-0.9222821423745627,4.09317926453904,0.6966296095965755,1.8401092903716576,-1.0,1.0,-0.04564965592423531,-0.7071067811865471,-0.7071067811865479,1,1.0,0.72,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-17 15:00:00+00:00,2026-02-17 16:00:00+00:00,short,-0.021512076651939216,-0.020712076651939217,stop,4,0.2708175896442552,0,False,True,False,0.023032623180898777,0.016790882789566933,0,2,-0.0007185103938806434,282.79,284.55,278.0,280.14,45331.626,2026-02-17 15:14:59.999000+00:00,12761929.73684,59315,20878.33,5884094.76177,-0.009415094507388545,-0.04125882349153134,-0.015232856804416632,-3.3574817135481476,0.40458015267176023,0.268702290076334,0.32671755725190577,0.023381166559577397,36.45912051778724,-0.8523732371786121,-0.026679401189961743,-0.028976264667055055,-0.005841957327221814,-0.0014691414337381081,0.05808370890185614,-0.9222821423745627,4.09317926453904,0.6966296095965755,1.8401092903716576,-1.0,1.0,-0.04564965592423531,-0.7071067811865471,-0.7071067811865479,1,1.0,0.72,True
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-18 01:00:00+00:00,2026-02-18 04:00:00+00:00,short,-0.008364263968951246,-0.007564263968951246,stop,12,0.18876192466287847,0,False,True,False,0.008168202358389609,0.01105184641171765,0,0,0.013868432181372755,84.82,84.94,84.2,84.37,235599.17,2026-02-18 01:14:59.999000+00:00,19909155.2486,21619,91171.29,7706072.7301,-0.0053194758689091145,-0.01119700542561435,-0.011314204370957984,-4.156944636481281,0.6081081081080969,0.16216216216216942,0.22972972972973363,0.00877089012682227,40.56190376685608,-0.07196014663741648,-0.006940166970170943,-0.006720803512130776,-0.0006694414962638007,8.591289073289765e-05,0.010105274788915479,-1.5847091141643084,0.44997905649084025,0.5753981097054341,1.3666197616156612,1.0,0.4,-0.011250439470291695,0.25881904510252074,0.9659258262890683,2,0.0,0.72,True
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-18 11:00:00+00:00,2026-02-18 11:00:00+00:00,short,0.009509143820638794,0.010309143820638795,target,0,0.516508563373946,1,True,False,False,0.0002687910608512997,0.012320676031579297,0,1,0.00960628600552332,84.21,84.22,83.16,83.43,761903.97,2026-02-18 11:14:59.999000+00:00,63710676.3253,45997,345190.37,28859594.2153,-0.009424465819798495,-0.019466490073809673,-0.015815776486115096,-6.263028241496852,0.7358490566037597,0.00943396226415575,0.2547169811320846,0.012705261896200434,24.1745718313027,-0.19381300624661255,-0.01771367189868057,-0.018356114191678298,-0.0035373741664540548,-0.001364635535594183,0.024920648611362447,-1.536528773236866,0.39811531872616523,4.207879509981475,5.040003299038388,-1.0,0.65,-0.025805698271835542,0.258819045102521,-0.9659258262890682,2,1.0,0.6451613,True
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-18 11:00:00+00:00,2026-02-18 11:00:00+00:00,short,0.009509143820638794,0.010309143820638795,target,0,0.516508563373946,1,True,False,False,0.0002687910608512997,0.012320676031579297,0,1,0.011256156270116943,84.21,84.22,83.16,83.43,761903.97,2026-02-18 11:14:59.999000+00:00,63710676.3253,45997,345190.37,28859594.2153,-0.009424465819798495,-0.019466490073809673,-0.015815776486115096,-6.263028241496852,0.7358490566037597,0.00943396226415575,0.2547169811320846,0.012705261896200434,24.1745718313027,-0.19381300624661255,-0.01771367189868057,-0.018356114191678298,-0.0035373741664540548,-0.001364635535594183,0.024920648611362447,-1.536528773236866,0.39811531872616523,4.207879509981475,5.040003299038388,-1.0,0.65,-0.025805698271835542,0.258819045102521,-0.9659258262890682,2,1.0,0.6451613,True
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-18 11:00:00+00:00,2026-02-18 11:00:00+00:00,short,0.009509143820638794,0.010309143820638795,target,0,0.516508563373946,1,True,False,False,0.0002687910608512997,0.012320676031579297,0,1,0.01043122113782013,84.21,84.22,83.16,83.43,761903.97,2026-02-18 11:14:59.999000+00:00,63710676.3253,45997,345190.37,28859594.2153,-0.009424465819798495,-0.019466490073809673,-0.015815776486115096,-6.263028241496852,0.7358490566037597,0.00943396226415575,0.2547169811320846,0.012705261896200434,24.1745718313027,-0.19381300624661255,-0.01771367189868057,-0.018356114191678298,-0.0035373741664540548,-0.001364635535594183,0.024920648611362447,-1.536528773236866,0.39811531872616523,4.207879509981475,5.040003299038388,-1.0,0.65,-0.025805698271835542,0.258819045102521,-0.9659258262890682,2,1.0,0.6451613,True
PIPPINUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55,trend_ema,2026-02-18 11:15:00+00:00,2026-02-18 11:30:00+00:00,long,0.09687593178073553,0.09767593178073553,target,1,0.503251489735047,1,True,False,False,0.012980508580449364,0.1320330048817805,0,2,0.016120957629298792,0.52601,0.56738,0.51926,0.55829,51220924.0,2026-02-18 11:29:59.999000+00:00,28056317.19066,272878,28210278.0,15449523.48878,0.059577327901086066,0.1393079803398982,0.21270191836855068,4.932998465659092,0.6708229426433918,0.18890274314214575,0.1402743142144624,0.086191764136918,75.16257448675235,0.009407411799221348,0.12188698647010214,0.12402963364011585,0.03451162673149888,0.01374167377254687,0.2624971198823955,1.2813456801053833,0.022523454499877388,2.2171122511770998,2.5742916297844674,1.0,1.0,0.0,0.258819045102521,-0.9659258262890682,2,1.0,1.0,True
PIPPINUSDT,trend_ema__directionlong_only_fast12_rsi_threshold55.0_slow55,trend_ema,2026-02-18 11:15:00+00:00,2026-02-18 11:30:00+00:00,long,0.09687593178073553,0.09767593178073553,target,1,0.503251489735047,1,True,False,False,0.012980508580449364,0.1320330048817805,0,2,0.0018422391136738172,0.52601,0.56738,0.51926,0.55829,51220924.0,2026-02-18 11:29:59.999000+00:00,28056317.19066,272878,28210278.0,15449523.48878,0.059577327901086066,0.1393079803398982,0.21270191836855068,4.932998465659092,0.6708229426433918,0.18890274314214575,0.1402743142144624,0.086191764136918,75.16257448675235,0.009407411799221348,0.12188698647010214,0.12402963364011585,0.03451162673149888,0.01374167377254687,0.2624971198823955,1.2813456801053833,0.022523454499877388,2.2171122511770998,2.5742916297844674,1.0,1.0,0.0,0.258819045102521,-0.9659258262890682,2,1.0,1.0,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-18 20:30:00+00:00,2026-02-19 06:45:00+00:00,short,0.06880376504297234,0.06960376504297233,target,41,0.26810318071590616,1,True,False,False,0.007168347045337864,0.07270871680241268,0,0,0.012793639390633016,0.51587,0.51929,0.51384,0.51461,4417542.0,2026-02-18 20:44:59.999000+00:00,2282467.03408,34413,2227759.0,1151306.84672,-0.002697433253743211,-0.01892169440338158,-0.09136119107994055,-1.6687958617527834,0.23119266055046306,0.627522935779805,0.14128440366973194,0.010590544295680352,36.59484096420469,-0.003704648703571939,-0.035047464544908494,-0.03138277565116941,-0.010140190460482756,-0.004881656850560523,0.12517684542722576,-0.6948436916040189,0.013723983082328693,-1.0037209744701132,0.4533980482744982,1.0,0.01,-0.09701702052991745,-0.8660254037844386,0.5000000000000001,2,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-18 20:30:00+00:00,2026-02-19 06:45:00+00:00,short,0.06880376504297234,0.06960376504297233,target,41,0.26810318071590616,1,True,False,False,0.007168347045337864,0.07270871680241268,0,0,0.023314882027237797,0.51587,0.51929,0.51384,0.51461,4417542.0,2026-02-18 20:44:59.999000+00:00,2282467.03408,34413,2227759.0,1151306.84672,-0.002697433253743211,-0.01892169440338158,-0.09136119107994055,-1.6687958617527834,0.23119266055046306,0.627522935779805,0.14128440366973194,0.010590544295680352,36.59484096420469,-0.003704648703571939,-0.035047464544908494,-0.03138277565116941,-0.010140190460482756,-0.004881656850560523,0.12517684542722576,-0.6948436916040189,0.013723983082328693,-1.0037209744701132,0.4533980482744982,1.0,0.01,-0.09701702052991745,-0.8660254037844386,0.5000000000000001,2,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-18 20:30:00+00:00,2026-02-19 06:45:00+00:00,short,0.06880376504297234,0.06960376504297233,target,41,0.26810318071590616,1,True,False,False,0.007168347045337864,0.07270871680241268,0,0,0.002408437917407645,0.51587,0.51929,0.51384,0.51461,4417542.0,2026-02-18 20:44:59.999000+00:00,2282467.03408,34413,2227759.0,1151306.84672,-0.002697433253743211,-0.01892169440338158,-0.09136119107994055,-1.6687958617527834,0.23119266055046306,0.627522935779805,0.14128440366973194,0.010590544295680352,36.59484096420469,-0.003704648703571939,-0.035047464544908494,-0.03138277565116941,-0.010140190460482756,-0.004881656850560523,0.12517684542722576,-0.6948436916040189,0.013723983082328693,-1.0037209744701132,0.4533980482744982,1.0,0.01,-0.09701702052991745,-0.8660254037844386,0.5000000000000001,2,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-18 21:15:00+00:00,2026-02-19 07:00:00+00:00,short,0.06256237730506004,0.06336237730506003,target,39,0.3337575938093704,1,True,False,False,0.018529502243100595,0.0661614124122782,0,0,0.03383612466384258,0.50934,0.5104,0.50375,0.50782,6800316.0,2026-02-18 21:29:59.999000+00:00,3448717.71947,47295,3416924.0,1733812.93354,-0.002870909453920312,-0.015979711401700455,-0.0824785192235659,-2.5587929671361067,0.2285714285714257,0.15939849624059554,0.6120300751879787,0.013095191209483544,33.31212030953148,-0.0031330037038591113,-0.036944753056544884,-0.04040018161953003,-0.011385599039015037,-0.006977558386346949,0.12723741012560252,-0.680197997103048,0.012460313714240568,-0.4487713435750415,0.7983953468863647,-1.0,0.01,-0.09935442678774109,-0.7071067811865477,0.7071067811865474,2,2.0,0.72,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-18 21:15:00+00:00,2026-02-19 07:00:00+00:00,short,0.06256237730506004,0.06336237730506003,target,39,0.3337575938093704,1,True,False,False,0.018529502243100595,0.0661614124122782,0,0,0.043733228526656134,0.50934,0.5104,0.50375,0.50782,6800316.0,2026-02-18 21:29:59.999000+00:00,3448717.71947,47295,3416924.0,1733812.93354,-0.002870909453920312,-0.015979711401700455,-0.0824785192235659,-2.5587929671361067,0.2285714285714257,0.15939849624059554,0.6120300751879787,0.013095191209483544,33.31212030953148,-0.0031330037038591113,-0.036944753056544884,-0.04040018161953003,-0.011385599039015037,-0.006977558386346949,0.12723741012560252,-0.680197997103048,0.012460313714240568,-0.4487713435750415,0.7983953468863647,-1.0,0.01,-0.09935442678774109,-0.7071067811865477,0.7071067811865474,2,2.0,0.72,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-02-20 07:45:00+00:00,2026-02-20 09:15:00+00:00,short,-0.010625200430603516,-0.009825200430603516,stop,6,0.27893038597161407,0,False,True,False,0.012314319419005982,0.008303781327927319,0,1,0.005797253675799627,261.46,262.26,259.25,260.57,20507.368,2026-02-20 07:59:59.999000+00:00,5341653.8686,22732,7389.976,1925788.88892,-0.0034097690259195642,-0.013872702377683482,-0.009738662773007197,-4.085547075850926,0.29568106312292,0.26578073089701454,0.4385382059800655,0.011551598418850947,36.053480701419296,-0.39065199190208444,-0.010594977175081354,-0.009885077825613044,-0.0023094997944428375,-0.0006108621449795182,0.017257075891988917,-1.2943478404028432,1.805030971935647,2.1870871920980095,2.4992767701127643,1.0,0.08,-0.018161950337239552,0.9659258262890683,-0.25881904510252063,4,0.0,0.6451613,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-20 07:45:00+00:00,2026-02-20 09:15:00+00:00,short,-0.010625200430603516,-0.009825200430603516,stop,6,0.27893038597161407,0,False,True,False,0.012314319419005982,0.008303781327927319,0,0,0.008834410580147962,261.46,262.26,259.25,260.57,20507.368,2026-02-20 07:59:59.999000+00:00,5341653.8686,22732,7389.976,1925788.88892,-0.0034097690259195642,-0.013872702377683482,-0.009738662773007197,-4.085547075850926,0.29568106312292,0.26578073089701454,0.4385382059800655,0.011551598418850947,36.053480701419296,-0.39065199190208444,-0.010594977175081354,-0.009885077825613044,-0.0023094997944428375,-0.0006108621449795182,0.017257075891988917,-1.2943478404028432,1.805030971935647,2.1870871920980095,2.4992767701127643,1.0,0.08,-0.018161950337239552,0.9659258262890683,-0.25881904510252063,4,0.0,0.72,True
ZECUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2026-02-20 07:45:00+00:00,2026-02-20 09:15:00+00:00,short,-0.010625200430603516,-0.009825200430603516,stop,6,0.27893038597161407,0,False,True,False,0.012314319419005982,0.008303781327927319,0,2,0.002760096771451291,261.46,262.26,259.25,260.57,20507.368,2026-02-20 07:59:59.999000+00:00,5341653.8686,22732,7389.976,1925788.88892,-0.0034097690259195642,-0.013872702377683482,-0.009738662773007197,-4.085547075850926,0.29568106312292,0.26578073089701454,0.4385382059800655,0.011551598418850947,36.053480701419296,-0.39065199190208444,-0.010594977175081354,-0.009885077825613044,-0.0023094997944428375,-0.0006108621449795182,0.017257075891988917,-1.2943478404028432,1.805030971935647,2.1870871920980095,2.4992767701127643,1.0,0.08,-0.018161950337239552,0.9659258262890683,-0.25881904510252063,4,0.0,0.6451613,True
PIPPINUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow55,trend_ema,2026-02-21 01:15:00+00:00,2026-02-21 01:45:00+00:00,long,-0.01682912976869443,-0.01602912976869443,stop,2,0.2611374309391871,0,False,True,False,0.017931031554001237,0.007792625765030964,0,4,0.014119711179171717,0.50102,0.505,0.4931,0.49633,4929727.0,2026-02-21 01:29:59.999000+00:00,2459511.05332,40710,2261222.0,1128334.87143,-0.009365073008240021,0.013795280956453661,0.02672760342526167,1.90724995741443,0.3941176470588251,0.3344537815126031,0.27142857142857185,0.023975983720508576,63.05687154695936,0.0025681371230293765,0.019150398748128166,0.018348905673125693,0.007553802763960116,0.003068947169874603,0.05801176781436825,0.8906993085757011,0.005822264287652886,2.694773439679716,2.3347078193679076,-1.0,0.69,-0.009321357285429155,0.25881904510252074,0.9659258262890683,5,0.0,0.6666667,True
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-22 00:15:00+00:00,2026-02-22 05:45:00+00:00,short,0.00737083881683908,0.00817083881683908,target,22,0.2656167583695643,1,True,False,False,0.0028805685921140423,0.00846169977649266,0,0,0.005478860923542267,1.4285,1.4321,1.4256,1.4292,8933583.4,2026-02-22 00:29:59.999000+00:00,12758946.71123,14453,4417616.8,6310140.22888,0.0005599104289613909,-0.003004159174169789,-0.008846841163346445,-1.8325805766016596,0.10769230769229665,0.4461538461538346,0.44615384615386877,0.004547998880492549,36.71916208152179,-0.0007985910798758932,-0.004159966694369657,-0.0059484554023660485,-0.0014913942774776867,-0.0011226705200851894,0.01401048844837037,-0.6962551564360239,0.004798965764679224,3.211352467248266,2.5424568302487627,-1.0,0.11,-0.010934256055363356,0.0,1.0,6,0.0,0.6666667,True
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-02-22 00:15:00+00:00,2026-02-22 05:45:00+00:00,short,0.00737083881683908,0.00817083881683908,target,22,0.2656167583695643,1,True,False,False,0.0028805685921140423,0.00846169977649266,0,0,0.006938590532390265,1.4285,1.4321,1.4256,1.4292,8933583.4,2026-02-22 00:29:59.999000+00:00,12758946.71123,14453,4417616.8,6310140.22888,0.0005599104289613909,-0.003004159174169789,-0.008846841163346445,-1.8325805766016596,0.10769230769229665,0.4461538461538346,0.44615384615386877,0.004547998880492549,36.71916208152179,-0.0007985910798758932,-0.004159966694369657,-0.0059484554023660485,-0.0014913942774776867,-0.0011226705200851894,0.01401048844837037,-0.6962551564360239,0.004798965764679224,3.211352467248266,2.5424568302487627,-1.0,0.11,-0.010934256055363356,0.0,1.0,6,0.0,0.6666667,True
PIPPINUSDT,trend_ema__directionlong_only_fast12_rsi_threshold55.0_slow55,trend_ema,2026-02-22 00:30:00+00:00,2026-02-22 06:30:00+00:00,long,0.025034571388637853,0.02583457138863785,target,24,0.295478720842606,1,True,False,False,0.013706647717805658,0.02759154943766593,0,4,0.0050357816150121484,0.49341,0.49849,0.49284,0.49579,2732933.0,2026-02-22 00:44:59.999000+00:00,1356158.80246,22686,1299670.0,645023.284,0.004832245879273806,0.01581655252805843,0.039055334223390144,2.623234567501072,0.42123893805309703,0.47787610619468773,0.10088495575221525,0.011395953932108328,64.7739360421303,0.001813443527536888,0.01676742115614526,0.01634265405893311,0.005245451441270532,0.0022223074902467665,0.057821420093632864,0.8369411796054452,0.00513889494329218,1.2196866279629952,1.4550849571088154,-1.0,0.51,0.0,0.0,1.0,6,0.0,0.6451613,True
ETHUSDT,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-22 00:30:00+00:00,2026-02-22 01:15:00+00:00,short,-0.004641669791772611,-0.0038416697917726113,stop,3,0.3150788059864251,0,False,True,False,0.004390636253040742,0.0006066858184210914,0,1,0.0036677186413177965,1969.35,1970.44,1967.86,1967.87,11595.67,2026-02-22 00:44:59.999000+00:00,22837511.92773,23811,6306.118,12420008.3337,-0.0007568773331152087,-0.003505260205788439,-0.00763389536039913,-2.1040272853252975,0.5736434108526859,0.4224806201550698,0.0038759689922443046,0.0013110622144756284,34.24605970067874,-0.8670459655086766,-0.004149372078622634,-0.005065596435395501,-0.001094480242644691,-0.0007272797816934018,0.011736873876161732,-0.7722250088076793,4.867045159636549,-0.3707000145761381,0.6839967890875458,-1.0,0.77,-0.01037963097998007,0.0,1.0,6,0.0,0.6666667,True
PIPPINUSDT,trend_ema__directionlong_only_fast12_rsi_threshold55.0_slow55,trend_ema,2026-02-22 00:30:00+00:00,2026-02-22 06:30:00+00:00,long,0.025034571388637853,0.02583457138863785,target,24,0.295478720842606,1,True,False,False,0.013706647717805658,0.02759154943766593,0,4,0.0050357816150121484,0.49341,0.49849,0.49284,0.49579,2732933.0,2026-02-22 00:44:59.999000+00:00,1356158.80246,22686,1299670.0,645023.284,0.004832245879273806,0.01581655252805843,0.039055334223390144,2.623234567501072,0.42123893805309703,0.47787610619468773,0.10088495575221525,0.011395953932108328,64.7739360421303,0.001813443527536888,0.01676742115614526,0.01634265405893311,0.005245451441270532,0.0022223074902467665,0.057821420093632864,0.8369411796054452,0.00513889494329218,1.2196866279629952,1.4550849571088154,-1.0,0.51,0.0,0.0,1.0,6,0.0,0.6896552,True
