symbol,family,trade_count,expectancy,precision,avg_probability
PIPPINUSDT,trend_ema,7,0.054843082834813504,0.8571428571428571,0.8027068
1000PEPEUSDT,trend_ema,9,0.01693724023117351,1.0,0.7834637
DOGEUSDT,trend_ema,10,0.007388286736648366,0.7,0.7961258
SOLUSDT,trend_ema,13,0.006278518313218884,0.6153846153846154,0.79671884
BTCUSDT,trend_ema,4,0.006127175296737607,1.0,0.8418899
ETHUSDT,trend_ema,7,0.005793033701733574,0.7142857142857143,0.786201
XRPUSDT,trend_ema,13,0.0032887118854047197,0.6153846153846154,0.7493919
ZECUSDT,trend_ema,8,0.002937397172360897,0.5,0.8330592
