symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,16625664190.52,71132.3,True,,2026-03-18T20:47:54.556508+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,15713807257.77,2179.39,True,,2026-03-18T20:47:54.556508+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2375284624.7693,89.75,True,,2026-03-18T20:47:54.556508+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,962247855.748,1.4564,True,,2026-03-18T20:47:54.556508+00:00
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,880913973.70159,42.544,True,,2026-03-18T20:47:54.556508+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,729039340.53,247.03,True,,2026-03-18T20:47:54.556508+00:00
