symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
HYPEUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-02-27 03:45:00+00:00,2026-02-27 04:00:00+00:00,long,0.013491024430670899,0.0142910244306709,target,1,0.4763171328024171,1,True,False,False,0.0016503108006720028,0.019982401858035032,0,3,-0.0095445908641465,28.656,28.846,28.613,28.828,73682.37,2026-02-27 03:59:59.999000+00:00,2118004.5107,12037,42915.21,1233275.92973,0.005984291743838637,0.01200461094231621,0.025292903732243383,4.217192737853649,0.7381974248927047,0.07725321888412293,0.18454935622317237,0.00808241986957127,73.81585664012086,0.0665781496727546,0.014757703323590573,0.01570398363449226,0.003377491394230825,0.0017937522535738104,0.02880185875603999,1.2479750929720324,0.16877443771775266,0.8604671203690167,1.4173259199176211,1.0,0.14,0.0,0.7071067811865476,0.7071067811865476,4,0.0,0.5467983404955977,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
ETHUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,trend_ema,2026-02-27 10:00:00+00:00,2026-02-27 10:45:00+00:00,short,0.012311219137494578,0.013111219137494579,target,3,0.49586313696063344,1,True,False,False,0.0021365710519133645,0.015543213148232421,0,1,0.0032952645291885003,2008.81,2012.8,1983.0,1985.52,200704.007,2026-02-27 10:14:59.999000+00:00,400518861.73456,242127,83259.016,166162867.98166,-0.011656684293338068,-0.024747643658371333,-0.025356713911839454,-6.640780081555462,0.7815436241610738,0.13389261744966494,0.08456375838926126,0.015008662718078868,25.20684315196833,-4.7046082553698785,-0.02056572596586105,-0.022108122329741884,-0.003974081813793107,-0.0014601985111599713,0.026479887897409203,-1.682151870284944,11.909770471538577,3.846860360953762,4.174523984047988,-1.0,0.79,-0.029014353131036508,0.49999999999999994,-0.8660254037844387,4,1.0,0.5248001531957068,True,ETHUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55
TAOUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,trend_ema,2026-02-28 06:30:00+00:00,2026-02-28 06:30:00+00:00,short,0.01938167192446828,0.020181671924468278,target,0,0.48473894965948544,1,True,False,False,0.0015217352035343677,0.028884562983321746,0,3,0.0001239014438629865,174.99,175.23,169.91,172.42,30435.275,2026-02-28 06:44:59.999000+00:00,5241814.39787,40578,14873.556,2563615.94195,-0.014795468651877076,-0.028699162820278047,-0.04557578578457581,-4.888392840060989,0.483082706766922,0.04511278195488364,0.4718045112781944,0.030854889223987898,25.763052517025727,-0.6935744242291753,-0.02932096889742122,-0.031343637288755284,-0.004974213063248412,-0.0021896265753594824,0.04130617134722674,-1.6332385267069804,1.691536954537527,3.9014730387285734,5.526551418284104,-1.0,1.0,-0.04455280948686702,1.0,6.123233995736766e-17,5,0.0,0.5923764882938605,True,TAOUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55
BTCUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-02 15:30:00+00:00,2026-03-02 16:00:00+00:00,long,0.016130164568559,0.016930164568559,target,2,0.678355420721532,1,True,False,False,0.0023415399391317373,0.017545940752859403,0,4,-0.0004562737782075062,68525.3,69489.0,68375.1,69472.5,15370.416,2026-03-02 15:44:59.999000+00:00,1061631830.9429,289805,8551.298,590621231.7311,0.013727970670642324,0.04251774699265173,0.04735515844131241,6.548869812979993,0.8503456324625209,0.01481281982224624,0.13484154771523285,0.016033682392313422,83.9177710360766,391.39465294748743,0.03856544107456321,0.04356717332870551,0.010821902442240683,0.005471384495294274,0.06642955044342425,1.368511606032004,510.53977604029296,2.506663339843522,4.124295256307816,1.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.5651757651508901,True,BTCUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
SOLUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-02 15:30:00+00:00,2026-03-02 16:00:00+00:00,long,0.02253439435598647,0.023334394355986467,target,2,0.6398199951839086,1,True,False,False,0.004944326281186975,0.026903847742852035,0,2,0.004191293378845244,87.59,88.91,87.17,88.73,1219601.27,2026-03-02 15:44:59.999000+00:00,107513137.4746,90139,704699.86,62149131.0679,0.012931214672248784,0.046010305648833266,0.05549579294180171,5.8361050521055375,0.6551724137931058,0.10344827586206502,0.2413793103448293,0.01961005296968325,81.99099975919543,0.574384979444458,0.04327560506723346,0.05046284168914925,0.013273993168674503,0.007192045411667625,0.08015443330237272,1.2863293636693045,0.8835474385015535,1.6672271556789948,2.7473458176347716,1.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.5590242560535479,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
PAXGUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55,trend_ema,2026-03-03 06:00:00+00:00,2026-03-03 09:15:00+00:00,short,0.005825858446709556,0.006625858446709557,target,13,0.4641519609525204,1,True,False,False,0.0035510889132665206,0.016748322357689444,0,3,3.857977009185682e-05,5328.54,5333.14,5294.0,5301.8,1274.935,2026-03-03 06:14:59.999000+00:00,6772863.10403,18709,524.213,2785507.16529,-0.005029017224434288,-0.012552446464551463,-0.011236568513384355,-6.124633441632329,0.6831885539090332,0.11752682677568536,0.19928461931528146,0.007382398430721703,26.79240195237398,-7.367756192853036,-0.010310493542941118,-0.010975471118562893,-0.002036407253369843,-0.0007701922147707041,0.014549367880279093,-1.6097249316470026,15.907460742378325,2.0807913194747822,2.3021741697695948,-1.0,0.74,-0.016391009526636413,1.0,6.123233995736766e-17,1,0.0,0.5933903268561075,True,PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow55
SOLUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-03 23:15:00+00:00,2026-03-04 03:30:00+00:00,long,-0.013825786866145476,-0.013025786866145476,stop,17,0.31580414764508646,0,False,True,False,0.021860875280472706,0.01156701494775772,0,1,0.003539549756267436,87.04,87.35,86.87,86.98,333163.8,2026-03-03 23:29:59.999000+00:00,29037006.0309,28153,172149.35,15002803.1632,-0.0006895759381401938,0.013426127606113775,0.020794151114743357,3.1676029295816694,0.1250000000000074,0.6458333333333223,0.22916666666667038,0.005518510002299261,65.79020738225432,0.21545789880021982,0.016040114731131747,0.020358161381828273,0.004904116555341842,0.00348218233616282,0.03621965763302052,1.0212801049024118,0.7362451997873435,-0.1924767634703887,0.8492176557725469,1.0,0.59,-0.0006893382352941568,-0.25881904510252157,0.9659258262890681,1,2.0,0.5523803082279766,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
TAOUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-04 08:00:00+00:00,2026-03-04 08:45:00+00:00,long,0.020102338218442716,0.020902338218442715,target,3,0.3617126610066896,1,True,False,False,0.003904174873688709,0.03835736123784608,0,3,-0.0033893694000265372,186.43,187.68,185.73,186.21,16220.048,2026-03-04 08:14:59.999000+00:00,3027334.71519,22779,8497.792,1585608.44531,-0.0011807644136991099,0.022703560435863586,0.04290290433049495,3.509351915889769,0.11282051282051125,0.6410256410256354,0.24615384615385333,0.010472047688094179,68.08563305033448,0.7623626960712776,0.02101681808971969,0.02453178780618409,0.0069324075145922315,0.003685013434763462,0.057798895606362616,0.9953351823121691,1.5868941910719458,1.9086034924500668,2.480090907447899,1.0,0.78,-0.0011800675856890042,0.8660254037844387,-0.4999999999999998,2,1.0,0.5351219251502158,True,TAOUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
ETHUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-04 08:30:00+00:00,2026-03-04 08:45:00+00:00,long,0.014575097109725028,0.015375097109725028,target,1,0.46135944004248186,1,True,False,False,0.00031953912465112057,0.03065039229087237,0,4,-0.003432721074840188,2004.87,2030.0,2004.53,2029.54,132969.086,2026-03-04 08:44:59.999000+00:00,268489074.99081,179766,83563.367,168730296.95846,0.012229945639364232,0.01857463025060952,0.03663155925964366,4.284165247157882,0.9685904986258361,0.018060463290146676,0.013349038084017188,0.012549641790750627,73.0679720021241,6.124092268524398,0.021224436639160425,0.024856488969790664,0.005097058214093453,0.0033458600216040857,0.043076804969346516,1.2271822580123537,13.270315175405889,1.587617898598862,2.37625359169497,1.0,0.64,0.0,0.8660254037844387,-0.4999999999999998,2,1.0,0.6013644557660099,True,ETHUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
XRPUSDT,trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89,trend_ema,2026-03-04 08:45:00+00:00,2026-03-04 08:45:00+00:00,long,0.011626070974035367,0.012426070974035367,target,0,0.5437130082381529,1,True,False,False,0.00014997750337456353,0.01809889666691214,0,4,-0.004171108793545038,1.3807,1.4059,1.3807,1.4033,31478933.0,2026-03-04 08:59:59.999000+00:00,43909295.38562,59328,18558678.3,25891902.62006,0.016308418487714846,0.02095486216011438,0.03820362919037162,4.432823039775998,0.896825396825399,0.10317460317460107,0.0,0.017957671203591454,77.18565041190764,0.004166309787538865,0.02578951738158566,0.029467775271776107,0.004758721468740346,0.0031231882929609878,0.04012670615027453,1.5223018586129542,0.008180578458246726,4.312973319662127,5.011349951468652,1.0,0.79,0.0,0.8660254037844387,-0.4999999999999998,2,1.0,0.5984221189727719,True,XRPUSDT|trend_ema|trend_ema__directionlong_only_fast34_rsi_threshold58.0_slow89
