symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket
SOLUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-16 12:45:00+00:00,2025-11-16 15:45:00+00:00,short,0.013292867322429656,0.014092867322429656,target,12,0.2465844199816931,1,True,False,False,0.0047172434409576205,0.02211517956733837,0,0,0.0,140.15,140.49,139.75,139.98,186028.18,2025-11-16 12:59:59.999000+00:00,26063469.6229,29760,92209.24,12921088.2037,-0.001285071926687782,0.0007861354701808985,-0.015312932137355515,0.2058603460766545,0.22972972972974842,0.45945945945945843,0.31081081081079315,0.0052864694956423,37.670779000915346,-0.2931230584629889,-0.00777033099262597,-0.008541905751844714,-0.0023967158672631994,-0.0018367309374796026,0.0345431244548129,-0.6282235158150956,0.7863613755188005,0.09319767207614746,1.0782899300918956,-1.0,0.8260869565217391,-0.022417766603813116,1.2246467991473532e-16,-1.0,6,1.0
ETHUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-16 13:00:00+00:00,2025-11-16 15:45:00+00:00,short,0.012224614622152965,0.013024614622152965,target,11,0.2772242026295048,1,True,False,False,0.003764204939399402,0.022800825088179124,0,0,0.0,3168.55,3172.48,3155.32,3168.52,59183.556,2025-11-16 13:14:59.999000+00:00,187310196.41437,74035,31477.685,99627077.1388,-9.468098032858266e-06,2.8404831979426424e-05,-0.01403073248964341,0.007182311724502344,0.0017482517482634234,0.22902097902097143,0.7692307692307652,0.005415777713254091,36.13878986852476,-5.651968631216579,-0.00705936223189492,-0.008101433851338708,-0.002243837002614213,-0.0016642424932299393,0.03662210902075111,-0.563161792595381,16.551953707574473,0.5396444584365029,1.5175618887551556,-1.0,0.9,-0.0242090707794268,-0.2588190451025208,-0.9659258262890683,6,1.0
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-16 13:00:00+00:00,2025-11-16 13:45:00+00:00,short,0.011888356784808011,0.012688356784808012,target,3,0.274419573785426,1,True,False,False,0.0015825815079009932,0.013906962728532708,0,0,0.0,2.2341,2.2369,2.2164,2.2317,13425212.5,2025-11-16 13:14:59.999000+00:00,29857746.59934,32358,8024044.7,17837429.72861,-0.001074835519304242,-0.001074835519304242,-0.013220463635739376,-0.3545303252454151,0.11707317073171757,0.13658536585364522,0.7463414634146373,0.009185822467177371,36.2790213107287,-0.003479632331684608,-0.007225098316055524,-0.008016477461734886,-0.0019858396327473438,-0.0013088528479782147,0.0277454327650123,-0.6902002282959321,0.011991613595580696,2.8779636480872814,3.082027031273246,-1.0,0.36231884057971014,-0.01929161539813673,-0.2588190451025208,-0.9659258262890683,6,1.0
BTCUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-16 13:30:00+00:00,2025-11-16 15:45:00+00:00,short,0.0065384458706166555,0.007338445870616656,target,9,0.3667658656194584,1,True,False,False,0.003195189212862465,0.010819081279299318,0,0,0.0,95345.7,95483.6,95163.4,95180.1,1614.094,2025-11-16 13:44:59.999000+00:00,153817894.2377,51031,796.911,75955276.1324,-0.0017393964996581524,-0.006317461944620628,-0.010257143415831296,-3.026395536882542,0.5171767645221276,0.4306683322923289,0.05215490318554352,0.00336414859828905,31.66170671902708,-86.97222822330096,-0.006126088772382317,-0.006760335076063488,-0.0013326483169484593,-0.0006629838496295948,0.016857467948313963,-0.9165501849847216,282.7170275927067,1.040831120186697,1.776136563082463,-1.0,0.9861111111111112,-0.014672237555047984,-0.2588190451025208,-0.9659258262890683,6,1.0
HYPEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 06:00:00+00:00,2025-11-17 08:00:00+00:00,short,-0.01068226797176809,-0.00988226797176809,stop,8,0.10238066140591584,0,False,True,False,0.011828475603214178,0.0036298339686704657,0,0,0.0,38.367,38.497,38.222,38.287,31150.35,2025-11-17 06:14:59.999000+00:00,1194833.34856,7113,16464.19,631677.67125,-0.002061237732916252,-0.0037540125944702935,-0.010082983477899848,-0.8595777710655939,0.29090909090908623,0.4727272727272845,0.2363636363636293,0.007182594614359929,44.88096692970421,-0.040776012676554854,-0.004432350318382065,-0.004552561015703523,-0.0012063501482802996,-0.0006039779106825627,0.015175944805190165,-0.6955710215219163,0.2543213966783313,-0.7691097651269817,0.4390296744222114,-1.0,0.09433962264150944,-0.011106232404370142,1.0,6.123233995736766e-17,0,0.0
HYPEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 13:45:00+00:00,2025-11-17 14:30:00+00:00,short,-0.01218428876446636,-0.01138428876446636,stop,3,0.44687886697132373,0,False,True,False,0.02322836476453957,0.008693577005217808,0,1,-0.01068226797176809,37.66,37.801,37.327,37.702,301963.59,2025-11-17 13:59:59.999000+00:00,11344501.60578,31227,151637.0,5698029.08719,0.0011146202157142663,-0.029093626412923203,-0.029170913133814876,-6.1705675050151685,0.08860759493671151,0.20886075949367716,0.7025316455696113,0.012572277332767593,27.656056651433815,-0.162125744368567,-0.022306583913977763,-0.023248190402941585,-0.0069142220063724835,-0.0027824372509026585,0.04533674853987857,-1.138569106742216,0.29922305072826116,2.7054355424516436,3.3320749494171604,-1.0,0.6071428571428571,-0.038557657979293114,-0.2588190451025208,-0.9659258262890683,0,1.0
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 13:45:00+00:00,2025-11-17 14:15:00+00:00,short,-0.0064485852602333416,-0.005648585260233341,stop,2,0.48529773395814746,0,False,True,False,0.006772360630885297,0.003112107997297487,0,0,0.0065384458706166555,93817.8,94070.1,93511.8,93913.5,5511.012,2025-11-17 13:59:59.999000+00:00,516755512.2799,145520,2882.637,270309221.8623,0.0010184764857001732,-0.01448146286092674,-0.017882352716222884,-6.111808076735856,0.17141321869961776,0.28049435787212074,0.5480924234282615,0.00594483221262122,25.73511330209263,-210.6642502454925,-0.012363184149219752,-0.01315979343626134,-0.0036884710142378596,-0.0016022214211255381,0.024239283512113928,-1.2108472436652689,367.8861223888264,2.99104817150344,3.9082168395863084,-1.0,0.45,-0.019500674975177823,-0.2588190451025208,-0.9659258262890683,0,1.0
BTCUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 14:00:00+00:00,2025-11-17 14:30:00+00:00,short,-0.006676805599815064,-0.005876805599815064,stop,2,0.4168554981652147,0,False,True,False,0.022499446199470363,0.0019831089015267707,0,1,4.4930305191656986e-05,93913.6,94150.0,93713.3,94035.6,2794.194,2025-11-17 14:14:59.999000+00:00,262443469.0801,104159,1511.85,141994633.0748,0.0012992881282956126,-0.009133411644624298,-0.018394033616634855,-3.7765071777856427,0.27936798717655326,0.26196473551636124,0.4586672773070855,0.004643985894703676,29.157225091739264,-205.7331165528158,-0.009996430934949486,-0.011379780903782114,-0.003842102467423447,-0.0020528600407223596,0.026969426780876632,-0.937714161398761,372.80139936105286,0.9451108989758504,1.8746522171176918,-1.0,0.48,-0.018225895869026565,-0.4999999999999997,-0.8660254037844388,0,1.0
HYPEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 14:00:00+00:00,2025-11-17 14:30:00+00:00,short,-0.012706580854572748,-0.011906580854572748,stop,2,0.45304758946957124,0,False,True,False,0.022088489126108987,0.005792198202177302,0,2,-0.011433278368117226,37.702,37.859,37.478,37.68,198887.53,2025-11-17 14:14:59.999000+00:00,7487063.12017,26707,114113.98,4295753.49826,-0.0005836937365581249,-0.01908424767975897,-0.032019030667462985,-4.112717552034935,0.05774278215222691,0.41207349081365746,0.5301837270341156,0.010111464968152873,27.34762052652144,-0.1682157499538396,-0.020722188994756464,-0.02291050562737467,-0.007047685636769052,-0.003823358697078616,0.051111313845019775,-0.9896027777852576,0.3050642613905283,1.28833867997128,2.0655530637814787,-1.0,0.5411764705882353,-0.03911868210333047,-0.4999999999999997,-0.8660254037844388,0,1.0
XRPUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.0100190264404134,-0.0092190264404134,stop,1,0.6136351847887164,0,False,True,False,0.04627939088822504,0.003025056933143279,1,0,0.011888356784808011,2.205,2.2179,2.1983,2.2033,10109701.7,2025-11-17 14:29:59.999000+00:00,22317256.36328,48839,4959520.1,10947506.34338,-0.0007259199084711305,-0.01812548216403869,-0.02854524522464086,-5.3602849848096765,0.08673469387755252,0.6581632653061272,0.25510204081632026,0.008895747288158699,19.31824076056418,-0.008145295603309273,-0.018552183546147977,-0.020284253289932823,-0.005931898639604638,-0.003296531999732899,0.045199389247905994,-1.0099691808141875,0.013982083495500638,0.5499570065032214,1.574417650189265,-1.0,0.42,-0.03232465193903988,-0.4999999999999997,-0.8660254037844388,0,1.0
DOGEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.009338142810323392,-0.008538142810323392,stop,1,0.5285367362601747,0,False,True,False,0.03977302207222508,0.0038815704575249524,1,0,0.0,0.15877,0.16001,0.15821,0.15866,108080619.0,2025-11-17 14:29:59.999000+00:00,17208083.54768,34916,48885338.0,7785789.26943,-0.0006930662155632202,-0.012589024181386946,-0.022498066677588403,-4.836440299740702,0.06111111111110974,0.6888888888888902,0.25,0.011345014496407563,23.573163186991266,-0.0004685888370936427,-0.013574748941084814,-0.01401643774588997,-0.004498616529444721,-0.002340791574995227,0.03508308638975868,-0.9808031384865302,0.0009676270819101982,1.2205564491027499,2.1118454082678695,-1.0,0.23,-0.024591171769334785,-0.4999999999999997,-0.8660254037844388,0,1.0
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.0100190264404134,-0.0092190264404134,stop,1,0.6136351847887164,0,False,True,False,0.04627939088822504,0.003025056933143279,1,1,0.0009346651721973053,2.205,2.2179,2.1983,2.2033,10109701.7,2025-11-17 14:29:59.999000+00:00,22317256.36328,48839,4959520.1,10947506.34338,-0.0007259199084711305,-0.01812548216403869,-0.02854524522464086,-5.3602849848096765,0.08673469387755252,0.6581632653061272,0.25510204081632026,0.008895747288158699,19.31824076056418,-0.008145295603309273,-0.018552183546147977,-0.020284253289932823,-0.005931898639604638,-0.003296531999732899,0.045199389247905994,-1.0099691808141875,0.013982083495500638,0.5499570065032214,1.574417650189265,-1.0,0.42,-0.03232465193903988,-0.4999999999999997,-0.8660254037844388,0,1.0
ETHUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 14:15:00+00:00,2025-11-17 14:30:00+00:00,short,-0.009621911372857797,-0.008821911372857797,stop,1,0.492521009495151,0,False,True,False,0.028365673941843056,0.002777895913377392,0,0,0.012224614622152965,3122.14,3141.22,3113.37,3119.54,87692.41,2025-11-17 14:29:59.999000+00:00,274047472.73915,178117,48393.796,151259251.61361,-0.0008331090829333627,-0.008932463210833665,-0.02365737151494949,-3.0275995207527697,0.09335727109514964,0.6850987432675041,0.22154398563734626,0.008927598299749293,25.373949525242452,-9.810554649869625,-0.01432624080154161,-0.015399861301420487,-0.00479583259212879,-0.0029387928978666933,0.04045996196362847,-0.893970618255706,19.03730673975602,0.9072086262318573,1.7965123820729794,-1.0,0.27,-0.027189691679686212,-0.4999999999999997,-0.8660254037844388,0,1.0
SOLUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 14:30:00+00:00,2025-11-17 14:30:00+00:00,short,-0.011989443596143233,-0.011189443596143232,stop,0,0.050708565910049117,0,False,True,False,0.04271733884855379,0.0027605632296280693,1,0,0.013292867322429656,137.45,143.3,137.05,140.96,2226888.43,2025-11-17 14:44:59.999000+00:00,313329964.72409,244707,1159953.23,163207727.05051,0.02528870395192422,0.014793909259742033,-0.008336325210879573,2.096390605276348,0.5616000000000031,0.37440000000000057,0.06399999999999637,0.04433881952326901,52.535428295502456,-0.3569951357547335,0.004092154296883893,0.00399205238285116,-0.004071034248215866,-0.002863607216935682,0.047378853400870585,-0.014219909950465631,1.3983742005321393,4.464732773755569,6.587905063537749,-1.0,0.93,-0.00976466455918501,-0.4999999999999997,-0.8660254037844388,0,1.0
ETHUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 14:30:00+00:00,2025-11-17 14:30:00+00:00,short,-0.009955303570171069,-0.009155303570171068,stop,0,0.05685614980749293,0,False,True,False,0.029226070991715355,0.0019435555827295031,0,1,0.0013013516246475837,3119.53,3210.22,3113.0,3177.26,351943.753,2025-11-17 14:44:59.999000+00:00,1116565659.24233,526778,191790.425,608461517.52139,0.018333635096750463,0.018352868886673118,-0.00649078936684056,3.4688143385115087,0.5938078584653378,0.3390248919975278,0.06716724953713447,0.030598691954703043,52.842807490374646,-5.31708831655928,0.0037100798835836544,0.002927027623336157,-0.0026432692526080492,-0.0024574520684964574,0.03998270667548265,0.020672062158445362,24.621784829773432,4.185730622704251,5.953673182331093,-1.0,0.71,-0.009190047182020211,-0.4999999999999997,-0.8660254037844388,0,1.0
SOLUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 15:15:00+00:00,2025-11-17 16:15:00+00:00,short,0.026822441847061028,0.027622441847061027,target,4,0.16742215627838944,1,True,False,False,0.004548346443444976,0.03986751498414344,0,1,0.0006517118631432115,138.71,139.32,136.76,138.76,946867.08,2025-11-17 15:29:59.999000+00:00,130478317.61262,128922,481065.38,66290948.6945,0.00043249478076297766,0.009558363865603697,-0.02554299162249765,1.2851042066304508,0.01953124999999332,0.2187500000000007,0.761718750000006,0.018449120784087652,41.62889218608053,-0.22249409278817728,-0.009368058029770015,-0.01079300794923198,-0.002302684846487324,-0.0016829335767750697,0.0496906325371144,-0.5240457802409162,1.6057755534143996,1.2228095682197608,2.3327847007600586,-1.0,0.99,-0.025219529329118417,-0.7071067811865471,-0.7071067811865479,0,1.0
DOGEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-17 15:45:00+00:00,2025-11-17 18:15:00+00:00,short,0.02779806551455878,0.02859806551455878,target,10,0.2828408530859153,1,True,False,False,0.010331265663206218,0.032593358276080134,0,1,-0.009338142810323392,0.15914,0.15954,0.15777,0.15834,119741150.0,2025-11-17 15:59:59.999000+00:00,18972451.11065,44966,47920625.0,7593749.54741,-0.005039698206101081,-0.02439373584091164,-0.023468808998342607,-3.5603310884617194,0.45197740112994234,0.22598870056496334,0.3220338983050943,0.011178476695718035,35.857957345704236,-0.00018883776314731853,-0.014829594925153435,-0.015794915282216847,-0.0025076684253229065,-0.0006115128376619205,0.038052257613159494,-0.8560072025074118,0.0018165821502955704,0.223156544853721,1.2714683445275905,-1.0,1.0,-0.02589972316210387,-0.7071067811865471,-0.7071067811865479,0,1.0
DOGEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-17 16:00:00+00:00,2025-11-17 18:30:00+00:00,short,0.027885971303797833,0.02868597130379783,target,10,0.3993823982069301,1,True,False,False,0.015435882390063233,0.029853214877520347,0,1,0.009229961352117694,0.15834,0.1584,0.15612,0.15663,198764872.0,2025-11-17 16:14:59.999000+00:00,31186453.7374,56961,102619889.0,16098075.72653,-0.010858283652717089,-0.02888355576488419,-0.03537527846087464,-4.030714614735494,0.7500000000000061,0.02631578947368613,0.22368421052630777,0.014556598352806004,30.030880089653493,-0.0003608177917468132,-0.023441426458024384,-0.02583049817711091,-0.005105596449504257,-0.0019563181513458927,0.04409646725799387,-1.1414040025103573,0.0018496834252744586,0.8576147146917409,1.9934051731308349,-1.0,1.0,-0.03641956321131967,-0.8660254037844385,-0.5000000000000004,0,2.0
HYPEUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-18 15:15:00+00:00,2025-11-18 16:15:00+00:00,short,-0.02159371916758435,-0.02079371916758435,stop,4,0.23270965075893982,0,False,True,False,0.020991329624493307,0.0035993441623344427,0,3,-0.011857712530269066,38.679,39.306,38.534,39.263,401297.68,2025-11-18 15:29:59.999000+00:00,15651370.40801,56076,224930.65,8773571.79757,0.014934076176521857,-0.011093776711272724,-0.04350895522863998,-1.2952559940294845,0.7564766839378203,0.055699481865284124,0.1878238341968956,0.019662277462241768,38.36451746205301,-0.24476194669162776,-0.020064706159871392,-0.022445529187911248,-0.010326815856136595,-0.006213304383979601,0.09065914144187866,-0.6232798085138013,0.552955956255465,0.9549605673189997,1.8989096548831703,-1.0,0.85,-0.05499663040338898,-0.7071067811865471,-0.7071067811865479,1,1.0
HYPEUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-18 15:30:00+00:00,2025-11-19 03:30:00+00:00,short,0.016881596256554353,0.01768159625655435,horizon,48,0.2928222411071025,1,False,False,True,0.008403514615114375,0.025935088368293224,0,4,-0.014291714189597887,39.262,39.349,38.606,38.931,381939.27,2025-11-18 15:44:59.999000+00:00,14873512.94291,52615,132401.41,5155131.47696,-0.008491751158310003,0.0009765625776101702,-0.05531156463447319,0.11300974904390364,0.4454912516823759,0.11709286675638866,0.43741588156123545,0.019085047905268167,35.35888794464488,-0.2203893594710813,-0.026024322153780595,-0.029942699936561044,-0.008501394604692458,-0.006721691025305621,0.0953463081452545,-0.713067854513594,0.5665305308086458,0.8240342499706071,1.7677714305772492,-1.0,0.88,-0.06298738808125548,-0.7071067811865471,-0.7071067811865479,1,1.0
BTCUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-19 03:45:00+00:00,2025-11-19 05:00:00+00:00,short,0.009817215444507078,0.010617215444507078,target,5,0.273219556464865,1,True,False,False,0.0013105646804574536,0.011468463532101791,0,2,-0.0021956483298105835,91867.4,91974.0,91600.0,91842.2,1701.27,2025-11-19 03:59:59.999000+00:00,156128213.8376,55732,851.811,78178275.8922,-0.00027543455963345575,-0.0074523833907927306,-0.011633658325648302,-2.956386833224991,0.06737967914437724,0.28502673796793,0.6475935828876928,0.004072202103172616,36.33902217675675,-62.09726288918938,-0.006273740510178168,-0.006859015100538207,-0.0016712364354344311,-0.0007805504304871924,0.013104783631333517,-0.990134299004522,388.94244949971244,0.6295458496897339,1.3524161480047754,-1.0,0.19,-0.011566248981616845,0.7071067811865476,0.7071067811865476,2,0.0
XRPUSDT,trend_ema__directionshort_only_fast12_rsi_threshold55.0_slow89,trend_ema,2025-11-19 04:00:00+00:00,2025-11-19 05:15:00+00:00,short,0.01268586169267352,0.013485861692673521,target,5,0.31649898326563203,1,True,False,False,0.001569844397298889,0.01555961974229269,0,2,-0.0027165653653395965,2.1837,2.1864,2.1777,2.1835,5419566.6,2025-11-19 04:14:59.999000+00:00,11828822.24363,24552,2513861.8,5486842.88074,-0.00013738465435035488,-0.008527766753875097,-0.01007048678397129,-2.8470117584790864,0.022988505747124677,0.3103448275862087,0.6666666666666666,0.0039844286695670745,34.1750508367184,-0.002722302860180573,-0.008993198300050704,-0.010215869010624453,-0.002910642616747894,-0.001508019766274793,0.01778744804507297,-1.064521183722725,0.011558016131978275,0.2679446821314861,1.1668680774326075,-1.0,0.07,-0.014754986012092797,0.8660254037844386,0.5000000000000001,2,0.0
XRPUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow55,trend_ema,2025-11-19 04:00:00+00:00,2025-11-19 05:15:00+00:00,short,0.01268586169267352,0.013485861692673521,target,5,0.31649898326563203,1,True,False,False,0.001569844397298889,0.01555961974229269,0,2,0.0011340413991636827,2.1837,2.1864,2.1777,2.1835,5419566.6,2025-11-19 04:14:59.999000+00:00,11828822.24363,24552,2513861.8,5486842.88074,-0.00013738465435035488,-0.008527766753875097,-0.01007048678397129,-2.8470117584790864,0.022988505747124677,0.3103448275862087,0.6666666666666666,0.0039844286695670745,34.1750508367184,-0.002722302860180573,-0.008993198300050704,-0.010215869010624453,-0.002910642616747894,-0.001508019766274793,0.01778744804507297,-1.064521183722725,0.011558016131978275,0.2679446821314861,1.1668680774326075,-1.0,0.07,-0.014754986012092797,0.8660254037844386,0.5000000000000001,2,0.0
