symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,16430436226.86,71073.2,True,,2026-03-18T23:22:09.971499+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,15914525419.62,2189.14,True,,2026-03-18T23:22:09.971499+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2348303243.4497,89.75,True,,2026-03-18T23:22:09.971499+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,958437006.8365,1.459,True,,2026-03-18T23:22:09.971499+00:00
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,887600889.77567,41.92,True,,2026-03-18T23:22:09.971499+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,725383858.86,247.77,True,,2026-03-18T23:22:09.971499+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,675692197.22895,0.09479,True,,2026-03-18T23:22:09.971499+00:00
SIRENUSDT,SIREN,PERPETUAL,USDT,TRADING,2025-03-22 09:00:00+00:00,7,0,548658179.50875,0.89714,True,,2026-03-18T23:22:09.971499+00:00
