symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,22540285677.79,2376.39,True,,2026-03-16T22:11:34.136330+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,20956320246.34,74846.5,True,,2026-03-16T22:11:34.136330+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,3232041987.9989,97.25,True,,2026-03-16T22:11:34.136330+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1356406382.4704,1.5375,True,,2026-03-16T22:11:34.136330+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1120199986.1225886,0.0039942,True,,2026-03-16T22:11:34.136330+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1079224521.81753,0.10285,True,,2026-03-16T22:11:34.136330+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,779570382.18,286.79,True,,2026-03-16T22:11:34.136330+00:00
TAOUSDT,TAO,PERPETUAL,USDT,TRADING,2024-04-11 14:30:00+00:00,2,3,620146490.34,282.93,True,,2026-03-16T22:11:34.136330+00:00
