group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
SOLUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SOLUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.7253948242398681,0.7253948242398681,0.7253948242398681,0.6182781197468075,True
LYNUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,LYNUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.7088703701936534,0.7088703701936534,0.7088703701936534,0.32826980050989535,True
LYNUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,LYNUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,2,0.7026970937893019,0.7026970937893019,0.7293182432446561,0.3712799680404774,True
RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,RIVERUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,8,0.6769418360269134,0.670812942807286,0.7582194899707602,0.3685547652998654,True
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,2,0.67573135643951,0.67573135643951,0.754516797647209,0.3600544890989096,True
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.674837131791097,0.674837131791097,0.674837131791097,0.48681651641260715,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,4,0.6639191771655379,0.6623123694730917,0.7271253398605219,0.45394364602641296,True
RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,RIVERUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,6,0.6524183989038286,0.6523689164132015,0.7244377834338569,0.3397114802170877,True
DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,DOGEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.6410359524641585,0.6410359524641585,0.7212794815229229,0.46079668368951004,True
ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,ZECUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,2,0.6371690490859266,0.6371690490859266,0.7087204545337731,0.49691972973093623,True
ZECUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,ZECUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.6224442073992642,0.6224442073992642,0.6224442073992642,0.48454043359639654,True
BTCUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,BTCUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.6140841824025894,0.6140841824025894,0.6140841824025894,0.2829447622189889,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.5886605862279178,0.5886605862279178,0.5886605862279178,0.30902092789632946,False
