symbol,family,trade_count,expectancy,precision,avg_probability
RIVERUSDT,trend_ema,52,0.02322177539137787,0.7115384615384616,0.655430241803162
COSUSDT,trend_ema,24,0.015162767290120302,0.9166666666666666,0.5915283902474103
BTCUSDT,trend_ema,18,0.009680689504368574,1.0,0.5834815221346984
SOLUSDT,trend_ema,25,0.008323451302673231,0.76,0.5797251725666455
TRUMPUSDT,trend_ema,26,0.007741365996640531,0.6923076923076923,0.5764795829882199
ETHUSDT,trend_ema,17,0.006677188314476158,0.7058823529411765,0.6765942745271573
XANUSDT,trend_ema,19,0.004754197207166903,0.47368421052631576,0.5052295265549844
XRPUSDT,trend_ema,11,-0.0012604352835133448,0.36363636363636365,0.5101546104642734
