symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,21859007452.22,2360.56,True,,2026-03-17T01:25:00.007381+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,21361329092.94,75728.4,True,,2026-03-17T01:25:00.007381+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,3018538205.5556,95.45,True,,2026-03-17T01:25:00.007381+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1365757040.0002,1.5632,True,,2026-03-17T01:25:00.007381+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1136514119.816197,0.003975,True,,2026-03-17T01:25:00.007381+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1064471558.2374,0.10317,True,,2026-03-17T01:25:00.007381+00:00
