symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted,group_key
RIVERUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89,trend_ema,2026-02-21 04:00:00+00:00,2026-02-21 05:45:00+00:00,long,0.028948505211542724,0.029748505211542722,target,7,0.2737726937465841,1,True,False,False,0.0028370897065171704,0.045530929950050696,0,5,-0.027267591736118306,8.186,8.249,8.181,8.239,141318.1,2026-02-21 04:14:59.999000+00:00,1161076.8605,14511,67529.8,554841.2831,0.006453599263241845,0.014918349554414238,0.02644192667381874,2.1361780743067724,0.7794117647058785,0.1470588235294056,0.07352941176471588,0.008253428814176646,63.688634687329206,0.03184693887545559,0.020148752263360034,0.02209769885629599,0.005713517475278929,0.0030516118972505613,0.0532356967374808,1.0126512665082412,0.09532146554474583,-0.04946719492744457,0.980451845536472,1.0,0.07,0.0,0.8660254037844386,0.5000000000000001,5,0.0,0.7012664675712585,True,RIVERUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89
HYPEUSDT,trend_pullback__fast21_pullback_rsi45.0_slow55,trend_pullback,2026-02-22 12:15:00+00:00,2026-02-22 14:00:00+00:00,short,0.00913587147543859,0.00993587147543859,target,7,0.004813260749478214,1,True,False,False,0.0008621385429960903,0.011650757581766414,0,3,0.006668108818542934,29.494,29.515,29.402,29.453,51594.03,2026-02-22 12:29:59.999000+00:00,1519930.39951,6828,32659.88,962154.36983,-0.0013910803471460147,-0.011477694107728116,0.0013590189976027517,-4.608431012907828,0.3628318584070844,0.18584070796460955,0.4513274336283061,0.0038366210572776814,40.01540535883093,0.0026039499865130053,-0.00479493521963487,-0.0064900493200799785,-0.0006807578967424899,-0.00013149353863128876,0.016895150305699158,-0.38259198549129203,0.11690172194567712,0.8215307068190869,1.5138337725573028,-1.0,0.61,-0.011412076662303261,1.2246467991473532e-16,-1.0,6,1.0,0.75,True,HYPEUSDT|trend_pullback|trend_pullback__fast21_pullback_rsi45.0_slow55
XRPUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-02-28 19:30:00+00:00,2026-02-28 20:15:00+00:00,long,0.01833358675040959,0.01913358675040959,target,3,0.33096449777701453,1,True,False,False,0.0001499775033746673,0.02852598101770264,0,4,-0.002985861032823132,1.3389,1.3586,1.3389,1.3517,24859101.7,2026-02-28 19:44:59.999000+00:00,33561829.94419,48881,13260532.1,17906214.78452,0.009589369152610421,0.01018709780160822,0.020177040799566164,1.6675771232846568,0.6497461928933954,0.3502538071066046,0.0,0.01457423984611974,66.54822488885073,0.001996836813561779,0.01722365887073698,0.02115647124169624,0.003865580517018685,0.003118633219553857,0.02956385485317695,1.2555659069704206,0.010930955026349701,0.6310368915660434,1.6809119898334226,1.0,0.6,0.0,-0.9659258262890684,0.2588190451025203,5,2.0,0.75,True,XRPUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89
ETHUSDT,trend_pullback__fast21_pullback_rsi45.0_slow55,trend_pullback,2026-03-01 14:00:00+00:00,2026-03-01 15:45:00+00:00,long,-0.007704171617036143,-0.006904171617036142,signal_exit,7,0.012957519013486329,0,False,False,False,0.007557160125441775,0.010771379915837726,0,3,0.0028708707324498297,2005.86,2027.77,2001.16,2015.0,143470.5,2026-03-01 14:14:59.999000+00:00,289170199.57477,243918,81896.06,165122377.08575,0.004546298922497372,0.01847735201538157,0.016205036912935254,4.768073000425968,0.3434798947764049,0.4798947763998508,0.1766253288237443,0.013205955334987543,67.73633881235571,3.3332496704946553,0.012988548588490434,0.014394517767250904,0.0020757914231734897,0.0005778262617630592,0.01934722811105452,1.5825782398384962,13.313657055983331,1.648902362108353,2.7701954980990995,1.0,0.4,0.0,-0.4999999999999997,-0.8660254037844388,6,1.0,0.7333333492279053,True,ETHUSDT|trend_pullback|trend_pullback__fast21_pullback_rsi45.0_slow55
SOLUSDT,trend_pullback__fast21_pullback_rsi45.0_slow55,trend_pullback,2026-03-01 14:00:00+00:00,2026-03-01 15:45:00+00:00,long,-0.005831263211250691,-0.005031263211250691,signal_exit,7,0.010638693853116275,0,False,False,False,0.007820569330036985,0.009496372824094908,0,3,0.0020986492696270283,86.03,86.86,85.88,86.36,673735.13,2026-03-01 14:14:59.999000+00:00,58177595.7362,60555,336582.2,29067985.6876,0.003944778291016325,0.01728611134087903,0.01340580780674209,4.52454091711282,0.3367346938775479,0.510204081632651,0.15306122448980108,0.011347846225104262,62.889061505167724,0.1528700695700696,0.010780582830078423,0.010682327036602692,0.0015321628040221302,-7.562541481553886e-05,0.01823461811235713,1.4991882168820028,0.6054556092935639,1.3542595633218155,2.395000297827896,-1.0,0.21,0.0,-0.4999999999999997,-0.8660254037844388,6,1.0,0.7333333492279053,True,SOLUSDT|trend_pullback|trend_pullback__fast21_pullback_rsi45.0_slow55
TAOUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-02 15:00:00+00:00,2026-03-02 15:30:00+00:00,long,0.021337318197462672,0.02213731819746267,target,2,0.5601584246219707,1,True,False,False,0.0030944014121283125,0.03147531633138797,0,2,-0.001288209554941611,183.37,186.71,182.83,186.43,16162.218,2026-03-02 15:14:59.999000+00:00,2985286.13873,28486,8364.606,1546446.0583,0.016604399980995284,0.053432689305664596,0.05286701444048412,6.975087879005606,0.7886597938144345,0.07216494845360863,0.13917525773195688,0.02081210105669686,78.00792123109854,0.8894956472917412,0.04118433071065524,0.045345386152292666,0.00998031116196385,0.003831350020345514,0.05798935690863024,1.6017575009221836,1.7851164618962136,2.480239417043493,2.8844865972233773,1.0,0.97,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.9660260677337646,True,TAOUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89
SOLUSDT,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89,trend_ema,2026-03-02 15:00:00+00:00,2026-03-02 15:00:00+00:00,long,0.018977806112491318,0.019777806112491317,target,0,0.6182781197468075,1,True,False,False,0.002369270777607763,0.02683195651493387,0,3,-0.003353996836401615,85.6,87.91,85.41,87.78,1709746.6,2026-03-02 15:14:59.999000+00:00,148328267.2169,123329,933960.75,81054140.2065,0.02503158550569377,0.052865442493258606,0.049029427240318606,7.083630110114144,0.8720000000000028,0.05199999999999818,0.0759999999999991,0.028480291638186373,80.91390598734037,0.37209882963263097,0.04124834236777076,0.04390536097516554,0.00833320465229459,0.00284837242473035,0.05123652851572435,1.7837715686347928,0.8074869700964764,3.2814684460008423,4.573242146607321,1.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.75,True,SOLUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow89
HYPEUSDT,trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89,trend_ema,2026-03-02 15:00:00+00:00,2026-03-02 15:15:00+00:00,long,0.02490257628339966,0.02570257628339966,target,1,0.5139958329774162,1,True,False,False,0.0012540173427089193,0.026063082681964625,0,2,0.01241173499887777,31.697,32.467,31.662,32.238,663822.12,2026-03-02 15:14:59.999000+00:00,21345895.27134,75588,354116.06,11382991.95543,0.016923841793863866,0.037836969683816155,0.057684055298879516,5.2423812342068175,0.6720496894409945,0.2844720496894401,0.04347826086956541,0.024970531670699167,75.69979164887081,0.18300279337098174,0.038671802613958604,0.04007966178191136,0.010113115594397204,0.0042658178617511755,0.06589002265926698,1.419944112589087,0.36014622686590836,2.942481983586491,3.697229756423336,1.0,0.8,0.0,-0.7071067811865471,-0.7071067811865479,0,1.0,0.7376223802566528,True,HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast12_rsi_threshold58.0_slow89
HYPEUSDT,trend_pullback__fast21_pullback_rsi45.0_slow55,trend_pullback,2026-03-06 14:00:00+00:00,2026-03-06 14:30:00+00:00,short,0.018132530080902154,0.018932530080902153,target,2,0.01830543515976387,1,True,False,False,0.0015411899464998892,0.022572379067656606,0,4,0.0059714388585485655,30.195,30.237,29.625,29.891,650506.38,2026-03-06 14:14:59.999000+00:00,19439913.37647,60952,300836.39,8990981.86832,-0.010185149956598954,-0.018692752546888135,-0.020923066043155344,-3.0347525007944385,0.4967320261437956,0.06862745098038914,0.4346405228758153,0.020474390284701025,34.70292741127689,-0.02985191701014618,-0.018088096399921004,-0.022687745296457396,-0.0022382529177730204,-0.0016570275471460283,0.022789068087954605,-1.5050348052740656,0.2560161698057892,4.276891567050924,5.842253184939024,-1.0,0.87,-0.026446927010389865,-0.4999999999999997,-0.8660254037844388,4,1.0,0.7333333492279053,True,HYPEUSDT|trend_pullback|trend_pullback__fast21_pullback_rsi45.0_slow55
RIVERUSDT,trend_pullback__fast21_pullback_rsi45.0_slow55,trend_pullback,2026-03-10 03:00:00+00:00,2026-03-10 04:00:00+00:00,short,0.07259899569405083,0.07339899569405083,target,4,0.02530581947668346,1,True,False,False,0.003083505348227382,0.07545002109823723,0,3,0.010700951421966143,11.933,11.968,11.556,11.706,499428.4,2026-03-10 03:14:59.999000+00:00,5864320.4326,61360,239985.8,2818279.5419,-0.01920614051848948,-0.06490685411474308,-0.011719879370315706,-2.690233826590424,0.5509708737864074,0.0849514563106798,0.3640776699029128,0.03519562617461138,43.74438892764273,0.040827352886807444,-0.0252675672651869,-0.04054101258677597,0.0029279922401939107,0.0014668579938046378,0.10175240147746333,-0.35951364960129106,0.35470299588862736,0.540672630704389,1.3581590422395895,-1.0,1.0,-0.08346382712182909,0.7071067811865476,0.7071067811865476,1,0.0,0.7333333492279053,True,RIVERUSDT|trend_pullback|trend_pullback__fast21_pullback_rsi45.0_slow55
