group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,DOGEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.7124082312584563,0.7124082312584563,0.7124082312584563,0.43918984238923686,True
SOLUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SOLUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.7060480584461234,0.7060480584461234,0.7060480584461234,0.6182781197468075,True
BARDUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,BARDUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,3,0.6755547492937998,0.7174512648060557,0.7286578676611667,0.5819736586470285,True
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,5,0.6745214019027814,0.6560579886670355,0.7284854104781169,0.44840254316893857,True
LYNUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,LYNUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.6661399324786126,0.6661399324786126,0.7167400527450406,0.3771778608854871,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,4,0.6433547970378594,0.6478092405408642,0.7094840220123955,0.39882087200860694,True
BARDUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,BARDUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,2,0.6425922174420102,0.6425922174420102,0.647940784059708,0.40524350711911294,True
LYNUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,LYNUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,4,0.642359714050456,0.6377016028402824,0.7235682190935284,0.3174767971979387,True
SIRENUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,SIRENUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,3,0.6397938235957804,0.625194773139336,0.7216084006626778,0.28753869808302485,True
BTCUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,BTCUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.6304587625030288,0.6304587625030288,0.6304587625030288,0.2829447622189889,True
ZECUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,ZECUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,3,0.602184271078744,0.5652303214762503,0.6806420873369693,0.49279329768608965,True
HYPEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,HYPEUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.6008329145764195,0.6008329145764195,0.6008329145764195,0.30902092789632946,True
SOLUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,SOLUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.5987841129683233,0.5987841129683233,0.5987841129683233,0.30066200717996594,False
ETHUSDT|trend_ema|trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,ETHUSDT,trend_ema,trend_ema__directionlong_only_fast21_rsi_threshold58.0_slow34,1,0.5723453337635269,0.5723453337635269,0.5723453337635269,0.4778828750908451,False
DOGEUSDT|trend_ema|trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,DOGEUSDT,trend_ema,trend_ema__directionlong_only_fast9_rsi_threshold58.0_slow55,1,0.5642480635078445,0.5642480635078445,0.5642480635078445,0.48240352498978323,False
