symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,11733997729.4,74040.2,True,,2026-03-18T06:53:38.993164+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,9670537157.74,2325.0,True,,2026-03-18T06:53:38.993164+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,1783840843.601,94.33,True,,2026-03-18T06:53:38.993164+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1113536740.8812,1.5249,True,,2026-03-18T06:53:38.993164+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,665028127.58,277.82,True,,2026-03-18T06:53:38.993164+00:00
PIPPINUSDT,PIPPIN,PERPETUAL,USDT,TRADING,2025-01-24 10:15:00+00:00,7,0,532010961.96222,0.12307,True,,2026-03-18T06:53:38.993164+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,519650968.2908455,0.0036803,True,,2026-03-18T06:53:38.993164+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,518593747.26129,0.10034,True,,2026-03-18T06:53:38.993164+00:00
