symbol,strategy_id,family,entry_time,exit_time,side,net_return,gross_return,exit_reason,bars_held,signal_strength,label_take,target_hit,stop_hit,horizon_hit,mae,mfe,mae_limit_breached,recent_same_side_failures,recent_same_side_mean_return,open,high,low,close,volume,close_time,quote_asset_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,log_return_1,log_return_4,log_return_16,vol_norm_return_4,body_ratio,upper_wick_ratio,lower_wick_ratio,range_ratio,rsi_14,macd_hist,ema_fast_distance,ema_slow_distance,ema_fast_slope,ema_slow_slope,bb_bandwidth,bb_zscore,atr_14,volume_zscore,relative_volume,trend_regime,volatility_regime,drawdown_20,hour_sin,hour_cos,day_of_week,session_bucket,probability,accepted
DOGEUSDT,breakout__atr_filter1.2_directionlong_only_window30,breakout,2026-03-01 02:00:00+00:00,2026-03-01 02:00:00+00:00,long,0.017449429452655825,0.018249429452655824,target,0,2.9516485322199264,1,True,False,False,0.00014997750337464267,0.025202464391447646,0,0,0.0070715521864353065,0.09544,0.09786,0.09544,0.09735,353533893.0,2026-03-01 02:14:59.999000+00:00,34273130.97752,66724,193871030.0,18792952.87813,0.019814954028548163,0.043672312020644706,0.034486176071169404,7.527475703896808,0.7892561983471094,0.21074380165289067,0.0,0.024858757062146946,79.15555653051382,0.000169991264089497,0.03323649023742832,0.04514847035551601,0.00641983264410384,0.004698786103631392,0.0370891793402647,1.8484868825709528,0.000819880813580447,3.8607722857675104,4.123267029591292,1.0,0.6,0.0,0.49999999999999994,0.8660254037844387,6,0.0,0.962963,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold50.0_slow89,trend_ema,2026-02-28 06:45:00+00:00,2026-02-28 08:15:00+00:00,short,0.073811681015686,0.074611681015686,target,6,0.1617609102545407,1,True,False,False,0.007000046675475751,0.08539779068665528,0,0,0.04611891912326551,0.64535,0.64977,0.63113,0.64217,7998237.0,2026-02-28 06:59:59.999000+00:00,5115792.86621,73493,4111585.0,2630992.82836,-0.004676281485412785,-0.04649099429464994,-0.038071903201704206,-2.2980887371475243,0.1706008583690967,0.23712446351931232,0.592274678111591,0.029026581746266548,41.911954487272965,-0.0067208174179174225,-0.035974192007398854,-0.026119736214793715,-0.011053372882184553,-0.001562841145284266,0.10544499422494734,-0.893002259365576,0.01921327242002511,0.37663982685331243,1.155333134222346,1.0,0.37,-0.08398830325939655,1.0,6.123233995736766e-17,5,0.0,0.99996215,True
XRPUSDT,breakout__atr_filter1.2_directionlong_only_window30,breakout,2026-03-01 02:00:00+00:00,2026-03-01 02:15:00+00:00,long,0.01938510157804608,0.02018510157804608,target,1,2.101610150814204,1,True,False,False,0.00022128331014220731,0.02159829356077273,0,0,0.010086901439451873,1.4022,1.4281,1.4021,1.4205,38778632.1,2026-03-01 02:14:59.999000+00:00,55008947.66984,91005,20951796.9,29714726.43568,0.012966490521375416,0.037586006368174316,0.03197354220232896,7.372713161062461,0.7038461538461611,0.2923076923076855,0.003846153846153419,0.01830341429074271,77.55067035803205,0.001951353746580585,0.02944471897129765,0.043002936010758545,0.006441279359711949,0.005154685178285101,0.034667249505900034,1.7096873720428611,0.012371466701341885,2.971481982193133,3.3683324677237736,1.0,0.5,0.0,0.49999999999999994,0.8660254037844387,6,0.0,0.95,True
ZECUSDT,breakout__atr_filter1.2_directionlong_only_window30,breakout,2026-03-01 02:00:00+00:00,2026-03-01 02:00:00+00:00,long,0.025094697292361797,0.025894697292361796,target,0,2.2890538499368582,1,True,False,False,0.0001499775033745341,0.02617825011507596,0,2,0.011681439035621317,224.82,230.74,224.82,229.94,52701.893,2026-03-01 02:14:59.999000+00:00,12047164.63402,65237,29688.162,6781032.74607,0.022562804309676134,0.049568931276950216,0.04169397877464527,6.574102671803163,0.8648648648648634,0.1351351351351367,0.0,0.025745846742628583,76.99872267795328,0.4704879490888281,0.04011163885835497,0.055241032684735424,0.008219695927111692,0.006242608231058044,0.04992628781382089,1.6725113798465199,2.586221377082638,2.783537789654409,2.56213400679375,1.0,0.59,0.0,0.49999999999999994,0.8660254037844387,6,0.0,0.95,True
PIPPINUSDT,trend_ema__directionshort_only_fast9_rsi_threshold50.0_slow144,trend_ema,2026-02-27 04:30:00+00:00,2026-02-27 06:00:00+00:00,short,0.03849264926840891,0.03929264926840891,target,6,0.22947395187449388,1,True,False,False,0.0039723951023993105,0.04205846446427539,0,0,0.010998938122471994,0.80067,0.80373,0.79445,0.7956,2284192.0,2026-02-27 04:44:59.999000+00:00,1824756.28189,26182,979184.0,782451.66228,-0.006364819642688013,-0.021671462256195297,-0.0174684548055684,-2.6472285253927903,0.5463362068965498,0.32974137931034925,0.12392241379310089,0.011664152840623512,38.526302406275306,0.00036398651267257384,-0.01750959234458067,-0.02959511398645939,-0.0040315960586726485,-0.004170335528659752,0.03269642319524435,-0.7663050316330864,0.012346412671367863,-0.3024335017408726,0.8432331685573707,-1.0,0.02,-0.025907243253832313,0.8660254037844386,0.5000000000000001,4,0.0,0.9866667,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold55.0_slow89,trend_ema,2026-02-25 10:30:00+00:00,2026-02-25 12:00:00+00:00,short,-0.025403516034949482,-0.024603516034949483,stop,6,0.29447055677170314,0,False,True,False,0.026177684076806585,0.026437793948763097,0,0,0.030605800147525525,0.76776,0.77242,0.76291,0.76547,4575282.0,2026-02-25 10:44:59.999000+00:00,3512716.72804,39446,2149516.0,1651062.52736,-0.0030913538519963552,-0.017662218319309714,-0.032150331628768306,-1.2981971199957312,0.24079915878023236,0.4900105152471071,0.2691903259726605,0.012423739663213475,35.276472161414844,-0.0022005416566372596,-0.026766184631915803,-0.037612915442887224,-0.008358251425652719,-0.006040668362135793,0.05980080063210424,-0.9134512530303436,0.012371090781511355,0.3261210163576414,1.1404766604474568,-1.0,0.62,-0.05604745227642671,0.49999999999999994,-0.8660254037844387,2,1.0,0.962963,True
PIPPINUSDT,trend_ema__directionshort_only_fast34_rsi_threshold50.0_slow144,trend_ema,2026-02-25 15:00:00+00:00,2026-02-25 16:00:00+00:00,short,0.04866131847338747,0.04946131847338747,target,4,0.43558976941857225,1,True,False,False,0.01502300174958213,0.052089105882889314,0,0,0.046636351682252476,0.735,0.74593,0.73307,0.73382,7006668.0,2026-02-25 15:14:59.999000+00:00,5179898.98773,69595,3932831.0,2908594.54275,-0.0015931267454063506,-0.013642850264597106,-0.04349265042879947,-2.1486307827002267,0.09175738724727531,0.8499222395023336,0.05832037325039109,0.017524733585892974,28.220511529071388,-0.0017909350281020246,-0.028988908122223978,-0.053114985443926024,-0.009855118456131629,-0.010421785387055071,0.06654978483624223,-0.8774594856930664,0.014419485930814721,0.5589254717329065,1.2882318978279577,-1.0,0.01,-0.049726761803631114,-0.7071067811865471,-0.7071067811865479,2,1.0,0.962963,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow144,trend_ema,2026-02-27 05:15:00+00:00,2026-02-27 06:45:00+00:00,short,0.03703384730474157,0.03783384730474157,target,6,0.3525502447056914,1,True,False,False,0.00016267238223941285,0.0451997932240682,0,0,0.03790912848294197,0.79064,0.79065,0.78162,0.78284,3330020.0,2026-02-27 05:29:59.999000+00:00,2614408.67606,41956,1509491.0,1185259.03361,-0.009901763169791631,-0.022533033785736786,-0.011001546484298448,-2.893947428585676,0.8637873754152873,0.0011074197120658372,0.13510520487264688,0.011534924122426016,32.37248776471543,-0.0011742670704902123,-0.02727023741151109,-0.04204628058431149,-0.00659937846095382,-0.00626672571281206,0.04379172578701923,-1.1349278852936984,0.011753858833453049,0.3390874238037549,1.1593022866386584,-1.0,0.01,-0.04152994759782558,0.9659258262890683,0.25881904510252074,4,0.0,0.962963,True
PIPPINUSDT,trend_ema__directionshort_only_fast12_rsi_threshold52.0_slow89,trend_ema,2026-03-08 07:15:00+00:00,2026-03-08 11:45:00+00:00,short,0.025522382654102553,0.02632238265410255,target,18,0.14877670344537067,1,True,False,False,0.010994415048170047,0.02862824918526522,0,0,0.006496413933084287,0.35692,0.35834,0.35621,0.35626,1795929.0,2026-03-08 07:29:59.999000+00:00,641225.63189,11296,1008131.0,359944.53837,-0.0018228477922054246,-0.005737732130087841,-0.014241562833560612,-1.3664120444497128,0.30985915492957966,0.6666666666666666,0.023474178403753668,0.0059787795430302736,42.56116482773147,-0.0008269349563833149,-0.007723513207077319,-0.008398204183727371,-0.0027851887177580137,-0.001794912871711074,0.03209730658564233,-0.770332024862116,0.0036411852114096245,-0.4386645122968031,0.8419391205820124,-1.0,0.1,-0.02147879586903978,0.9659258262890683,-0.25881904510252063,6,0.0,0.962963,True
PIPPINUSDT,trend_ema__directionshort_only_fast21_rsi_threshold52.0_slow89,trend_ema,2026-03-08 07:30:00+00:00,2026-03-08 11:45:00+00:00,short,0.024756010323721288,0.025556010323721286,target,17,0.20037099253972784,1,True,False,False,0.01289579401822544,0.026801388629347098,0,0,0.020763346476528034,0.35625,0.35648,0.35424,0.35502,1808322.0,2026-03-08 07:44:59.999000+00:00,642173.67035,9907,835380.0,296612.49229,-0.0034866754476812075,-0.0002534747172541102,-0.01709156887107677,-0.06543583822542436,0.549107142857142,0.10267857142857409,0.3482142857142839,0.006309503689933017,39.98145037301361,-0.0008465323579749889,-0.01017246479580136,-0.011452835405143863,-0.002562897984597745,-0.0020833740514508703,0.03404008921770211,-0.8581994802468608,0.0035411005534517954,-0.3729121037744288,0.867728840603515,-1.0,0.06,-0.024884640738299324,0.9659258262890683,-0.25881904510252063,6,0.0,0.962963,True
