symbol,family,trade_count,expectancy,precision,avg_probability
PIPPINUSDT,trend_ema,9,0.056395081074511806,0.8888888888888888,0.6689319490990607
1000PEPEUSDT,trend_ema,11,0.01308550144643118,0.8181818181818182,0.6941502661274271
BTCUSDT,trend_ema,3,0.007915703597891503,1.0,0.7572879495927115
SOLUSDT,trend_ema,12,0.006809094190023031,0.6666666666666666,0.7108366813393693
DOGEUSDT,trend_ema,7,0.005830218469655068,0.7142857142857143,0.7095121121800874
XRPUSDT,trend_ema,15,0.00547658040120606,0.6666666666666666,0.6545225633190248
ETHUSDT,trend_ema,3,0.0051698052235234545,0.6666666666666666,0.7497747534494107
ZECUSDT,trend_ema,6,-0.0034938959571227898,0.3333333333333333,0.7185090799232654
