symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,17123871395.32,69305.7,True,,2026-03-19T13:28:17.620268+00:00
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,15914917853.24,2128.22,True,,2026-03-19T13:28:17.620268+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2348412820.3783,87.93,True,,2026-03-19T13:28:17.620268+00:00
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,990538989.0464,38.731,True,,2026-03-19T13:28:17.620268+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,902116651.2057,1.4418,True,,2026-03-19T13:28:17.620268+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,598450419.38,237.15,True,,2026-03-19T13:28:17.620268+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,587987165.98606,0.09263,True,,2026-03-19T13:28:17.620268+00:00
PAXGUSDT,PAXG,PERPETUAL,USDT,TRADING,2025-03-27 10:30:00+00:00,4,3,552369446.6008,4571.86,True,,2026-03-19T13:28:17.620268+00:00
