symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19898452305.17,2308.87,True,,2026-03-17T06:47:41.316308+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19178017808.82,73935.3,True,,2026-03-17T06:47:41.316308+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2685395278.7171,93.77,True,,2026-03-17T06:47:41.316308+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1603781360.1873,1.5138,True,,2026-03-17T06:47:41.316308+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1115634366.6858187,0.0037988,True,,2026-03-17T06:47:41.316308+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,993834416.33267,0.09981,True,,2026-03-17T06:47:41.316308+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,949317277.69,265.69,True,,2026-03-17T06:47:41.316308+00:00
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,697706301.427,23.543,True,,2026-03-17T06:47:41.316308+00:00
