group_key,symbol,family,strategy_id,trade_count,avg_probability,median_probability,max_probability,avg_signal_strength,selected_group
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5978636345826341,0.5978636345826341,0.5978636345826341,0.33381319074045845,True
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5790485150105631,0.5790485150105631,0.5790485150105631,0.4986317713307182,True
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5667966733370952,0.5667966733370952,0.5667966733370952,0.49586313696063344,True
DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,DOGEUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,4,0.5582643536999471,0.545107484161897,0.6318697759305693,0.446186725465579,True
BTCUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,BTCUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5543500876311349,0.5543500876311349,0.5543500876311349,0.3720069335972548,True
XRPUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,XRPUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,2,0.5542142123122765,0.5542142123122765,0.5543629752099323,0.3489157304923318,True
ETHUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,ETHUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5373020441031479,0.5373020441031479,0.5373020441031479,0.40563323401128343,True
LYNUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,LYNUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,2,0.5321789486951026,0.5321789486951026,0.561148583013234,0.2736178386335908,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5294395476808459,0.5294395476808459,0.5294395476808459,0.4641519609525204,True
PAXGUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,PAXGUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5233436056665729,0.5233436056665729,0.5233436056665729,0.3249378777690282,True
SOLUSDT|trend_ema|trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,SOLUSDT,trend_ema,trend_ema__directionshort_only_fast21_rsi_threshold58.0_slow55,1,0.5208035917841598,0.5208035917841598,0.5208035917841598,0.3441411681775861,True
DOGEUSDT|trend_ema|trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,DOGEUSDT,trend_ema,trend_ema__directionshort_only_fast12_rsi_threshold58.0_slow89,1,0.5018600485309823,0.5018600485309823,0.5018600485309823,0.30877154308659016,True
