symbol,family,trade_count,expectancy,precision,avg_probability
PIPPINUSDT,trend_ema,9,0.0555530328813927,0.8888888888888888,0.6759640749844138
1000PEPEUSDT,trend_ema,11,0.012461711435196816,0.7272727272727273,0.6796230655882275
SOLUSDT,trend_ema,15,0.00742047319950379,0.6666666666666666,0.6894113648551282
ETHUSDT,trend_ema,8,0.006719481149223551,0.75,0.6557673228696937
DOGEUSDT,trend_ema,14,0.006498972622215019,0.6428571428571429,0.6686690026141525
BTCUSDT,trend_ema,3,0.0057264804211239586,1.0,0.7212714440650031
XRPUSDT,trend_ema,16,0.004590806042944709,0.625,0.6759736871409181
ZECUSDT,trend_ema,10,-0.0004200206774576623,0.4,0.6856031877461406
