symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19965070676.08,2335.45,True,,2026-03-17T07:27:28.686876+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,19197120712.86,74352.9,True,,2026-03-17T07:27:28.686876+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2691359716.2014,94.47,True,,2026-03-17T07:27:28.686876+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1628688126.3306,1.5361,True,,2026-03-17T07:27:28.686876+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1068356463.6535738,0.003799,True,,2026-03-17T07:27:28.686876+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,983301003.45745,0.10073,True,,2026-03-17T07:27:28.686876+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,963847613.63,267.74,True,,2026-03-17T07:27:28.686876+00:00
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,696292287.6793,23.515,True,,2026-03-17T07:27:28.686876+00:00
