symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason,selected_at
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,22137982957.28,2356.1,True,,2026-03-17T02:49:13.479324+00:00
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,22044816672.55,75245.6,True,,2026-03-17T02:49:13.479324+00:00
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,3022039616.6987,95.27,True,,2026-03-17T02:49:13.479324+00:00
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1494684068.5757,1.5986,True,,2026-03-17T02:49:13.479324+00:00
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1152526153.2927833,0.0039423,True,,2026-03-17T02:49:13.479324+00:00
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1089398934.50838,0.10369,True,,2026-03-17T02:49:13.479324+00:00
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,918079358.68,277.48,True,,2026-03-17T02:49:13.479324+00:00
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,678576042.8068,22.312,True,,2026-03-17T02:49:13.479324+00:00
